pair_id,sentence1,sentence2,target_word,label_corrected,sense_id_1,sense_id_2,gold_label,split,model,similarity
pair_0107,ಸಮಸ್ಯೆ ಮಾಡಿದೆ.,ಕೆಸರು ಮಾಡುವುದು ಸುಗಮ.,ಮಾಡು,1,4,4.0,1,test,mbert,0.10401009023189545
pair_0108,ಮೇಜಿನ ಮೇಲೆ ಹೊಡೆಯಿರಿ.,ದುರ್ಬಲ ಲೋಕದ ಬೇಡಿ ಹೊಡೆಯುವುದು.,ಹೊಡೆ,1,1,1.0,1,test,mbert,0.8269399404525757
pair_0109,ಸರೀ ಪದಾರ್ಥವು ತೋಟದಲ್ಲಿ ಹೊಡೆದನು.,ಗಂಡುಸಾಪು ಹೊಡೆಯಿರಿ.,ಹೊಡೆ,1,2,2.0,1,test,mbert,0.7350645661354065
pair_0110,ಬೆಲ್ ಹೊಡೆಯಿರಿ.,ಮಾಂತ್ರಿಕ ಘಂಟೆ ಹೊಡೆಯುತ್ತಾರೆ.,ಹೊಡೆ,1,3,3.0,1,test,mbert,0.6878721714019775
pair_0111,ಪರೋಪಕಾರಿ ಉದ್ದೇಶದಿಂದ ಕೂಲಿ ಮಾಡುತ್ತೆ.,ನೋವಿನಿಂದ ಕೂಲಿ ಮಾಡಿದಾಳು.,ಕೂಲಿ,1,1,1.0,1,validation,mbert,0.8968620896339417
pair_0112,ಮಗುವನ್ನು ಕೂಲಿ ಮಾಡಿ.,ನನ್ನನ್ನು ಕೂಲಿ ಮಾಡಿದಾಳು.,ಕೂಲಿ,1,2,2.0,1,test,mbert,0.8717788457870483
pair_0113,ಪಾರ್ಟಿಗೆ ಮಹತ್ತರ ಕೂಲಿ ಮಾಡಿದೆ.,ನಿನ್ನ ಸ್ನೇಹಿತರನ್ನು ಕೂಲಿ ಮಾಡೋ.,ಕೂಲಿ,1,3,3.0,1,test,mbert,0.7986112833023071
pair_0114,ಅನ್ನ ಕಾಲೆ ಮಾಡಬೇಡ.,ಅವಕಾಶ ಕಾಲೆ ಮಾಡಿದೆ.,ಕಾಲೆ,1,1,1.0,1,test,mbert,0.7939667701721191
pair_0115,ಹಣ ಕಾಲೆ ಮಾಡುವುದು ನೀತಿಹೀನ.,ಪ್ರತಿಭೆ ಕಾಲೆ ಮಾಡಬೇಡ.,ಕಾಲೆ,1,2,2.0,1,test,mbert,0.7989032864570618
pair_0116,ಅಧ್ಯಯನ ಕಾಲೆ ಮಾಡಿದೆ.,ಪರಿವಾರ ಕಾಲೆ ಮಾಡುವುದು ಅನುಚಿತ.,ಕಾಲೆ,1,3,3.0,1,validation,mbert,0.7510334253311157
pair_0117,ಸೋವೆಯನ್ನು ವಹಿಸುವುದು ಭಾರೀ.,ಹೊರೆ ವಹಿಸಿ ಹೋಗಿ.,ವಹಿಸು,1,1,1.0,1,test,mbert,0.16312098503112793
pair_0118,ರಾಷ್ಟ್ರದ ಜವಾಬ್ದಾರಿ ವಹಿಸುವುದು ಕಷ್ಟ.,ಪದ ವಹಿಸಿಕೊಂಡಿರುವ ಅಧಿಕಾರಿ.,ವಹಿಸು,1,2,2.0,1,test,mbert,0.16818100214004517
pair_0119,ಸಂಕಟ ವಹಿಸುವುದು ಧೈರ್ಯದ ಲಕ್ಷಣ.,ಹೊತ್ತುಕೊಂಡ ಮನೋವೇದನೆ ವಹಿಸಿ.,ವಹಿಸು,1,3,3.0,1,test,mbert,0.11292330920696259
pair_0120,ನೀರು ಲೇಯಿ.,ಆ ಸೂಪಿಗೆ ಈ ದ್ರವ್ಯ ಲೇಯಿ.,ಲೇ,1,1,1.0,1,test,mbert,0.8200467228889465
pair_0121,ಟೇಬಿಲ್ ಮೇಲೆ ನೀರು ಲೇದೆ.,ಹೊಡೆದಿದ್ದರಿಂದ ಹೆಣ್ಣಿನ ಲೋಹಿತ ಲೇದೆ.,ಲೇ,1,2,2.0,1,validation,mbert,0.8179295659065247
pair_0122,ಬೀಜ ಲೇಯಿ.,ಪ್ರಕಾಶ ಲೇದೆ.,ಲೇ,1,3,3.0,1,test,mbert,0.7403332591056824
pair_0123,ಮಗು ಬೆಳೆಯುತ್ತಿದೆ.,ಆತನ ಉತ್ತರ ದಾಯಿತ್ವ ಬೆಳೆಯುತ್ತಿದೆ.,ಬೆಳೆ,1,1,1.0,1,test,mbert,0.8001299500465393
pair_0124,ಅನ್ನ ಬೆಳೆಯುವುದು ರೈತಿಕೆಯ ಪ್ರಧಾನ ಕೆಲಸ.,ತರಕಾರಿ ಬೆಳೆಯಿರಿ.,ಬೆಳೆ,1,2,2.0,1,test,mbert,0.6734658479690552
pair_0125,ಮಗುವಿನ ಮನ ಬೆಳೆಯುವುದು ಮುಖ್ಯ.,ಶಕ್ತಿ ಬೆಳೆಸಿ.,ಬೆಳೆ,1,3,3.0,1,test,mbert,0.7050871253013611
pair_0126,ನನ್ನ ಹಸ್ತ ತೆಗೆ.,ಹೋಗಿ ಮೇಲಿನ ತಗರು ತೆಗೆದುಕೊ.,ತೆಗೆ,0,1,2.0,0,validation,mbert,0.7598863244056702
pair_0127,ನೆಲದಿಂದ ಪಿಸು ತೆಗೆದುಕೊ.,ಗುರಿನೆ ಬಾರಣವನ್ನು ತೆಗೆದುಕೊಳ್ಳಿ.,ತೆಗೆ,0,3,4.0,0,test,mbert,0.8394829034805298
pair_0128,ಆನೆಗೆ ಒಣಹೂವು ಕೊಡಿ.,ದೇವರಿಗೆ ಹೂವು ಕೊಡುವುದು ಸಂಪ್ರದಾಯ.,ಕೊಡು,0,1,2.0,0,test,mbert,0.15104936063289642
pair_0129,ಶತ್ರುವಿಗೆ ಭೀಷಣ ಪ್ರಹಾರ ಕೊಡುತ್ತೆ.,ಗಿರುಗಳ ಹಾಕುಮಾರಿ ಬೆಳ್ಳಳಿ ಕೊಡುತ್ತವೆ.,ಕೊಡು,0,3,4.0,0,test,mbert,0.7819893956184387
pair_0130,ಆಕಾಶ ನೋಡಿ.,ಸಿನೆಮಾ ನೋಡುವುದು ಆನಂದ.,ನೋಡು,0,1,2.0,0,test,mbert,0.0928645208477974
pair_0131,ನನ್ನ ಸ್ನೇಹಿತ ನೀಡೆ ನೋಡುತ್ತೆ.,ಸರಿಪೊತ್ತು ನೋಡಿ.,ನೋಡು,0,3,4.0,0,validation,mbert,0.10681566596031189
pair_0132,ಇಷ್ಟು ಸಾಕು.,ಹಸು ಸಾಕುವುದು ಅಸಾಧಾರಣ.,ಸಾಕು,0,1,2.0,0,test,mbert,0.7006992101669312
pair_0133,ಈ ನೋವು ಸಾಕಲಾರೆ.,ಗುರುಗಳನ್ನು ಸಾಕಿದೆ.,ಸಾಕು,0,3,2.0,0,test,mbert,0.9081781506538391
pair_0134,ಹೊಸ ಬಟ್ಟೆ ಧರಿಸಿ.,ಅಸ್ತ್ರ ಧರಿಸಿ ಯುದ್ಧಕ್ಕೆ ಬಂದರು.,ಧರಿಸು,0,1,2.0,0,test,mbert,0.9409430623054504
pair_0135,ಭೂಮಿಯ ಸಾಕಷ್ಟು ಸೋಂಕುಗಳನ್ನು ಧರಿಸಿದೆ.,ಮುಖವಾಣಿ ಧರಿಸಿ.,ಧರಿಸು,0,3,1.0,0,test,mbert,0.9403805136680603
pair_0136,ನಾಳೆ ನನ್ನ ಮನೆಗೆ ಬಾರು.,ರೈಲು ಸಮಯಕ್ಕೆ ಬರುತ್ತಿದೆ.,ಬರು,0,1,2.0,0,validation,mbert,0.16672582924365997
pair_0137,ಇದೇ ಆಕಸ್ಮಾತ್ ಘಟನೆ ಕಾಲೇ ಕಾಲೇ ಬರುತ್ತದೆ.,ಅವನು ಅರಸನಾಗಿ ಬರುತ್ತೀಯ.,ಬರು,0,3,4.0,0,test,mbert,0.5746352672576904
pair_0138,ಪರೀಕ್ಷೆಗೆ ಹೋಗಿ.,"ಮುಂದೆ ಹೋಗಿ, ಜಾರುವುದು ಹೋಗುತ್ತೆ.",ಹೋಗು,0,1,2.0,0,test,mbert,0.11602870374917984
pair_0139,ಅಲೋಕು ಹೋಗಿ.,ದಿನ ಸರಿಸರಿ ಹೋಗುತ್ತಿದೆ.,ಹೋಗು,0,3,4.0,0,test,mbert,0.17836929857730865
pair_0140,ಚಿತ್ರ ಸೃಷ್ಟಿ ಮಾಡಿ.,ಕೆಲಸ ಮಾಡಿ.,ಮಾಡು,0,1,2.0,0,test,mbert,0.934241771697998
pair_0141,ಆಹಾರ ಮಾಡುತ್ತೇನೆ.,ಸಮಸ್ಯೆ ಮಾಡಿದೆ.,ಮಾಡು,0,3,4.0,0,validation,mbert,0.09410946071147919
pair_0142,ಮೇಜಿನ ಮೇಲೆ ಹೊಡೆಯಿರಿ.,ಬೆಲ್ ಹೊಡೆಯಿರಿ.,ಹೊಡೆ,0,1,3.0,0,test,mbert,0.7283843159675598
pair_0143,ಪರೋಪಕಾರಿ ಉದ್ದೇಶದಿಂದ ಕೂಲಿ ಮಾಡುತ್ತೆ.,ಮಗುವನ್ನು ಕೂಲಿ ಮಾಡಿ.,ಕೂಲಿ,0,1,2.0,0,test,mbert,0.870330810546875
pair_0144,ಪಾರ್ಟಿಗೆ ಮಹತ್ತರ ಕೂಲಿ ಮಾಡಿದೆ.,ನೋವಿನಿಂದ ಕೂಲಿ ಮಾಡಿದಾಳು.,ಕೂಲಿ,0,3,1.0,0,test,mbert,0.8747966289520264
pair_0145,ಅನ್ನ ಕಾಲೆ ಮಾಡಬೇಡ.,ಹಣ ಕಾಲೆ ಮಾಡುವುದು ನೀತಿಹೀನ.,ಕಾಲೆ,0,1,2.0,0,test,mbert,0.7723830938339233
pair_0146,ಅಧ್ಯಯನ ಕಾಲೆ ಮಾಡಿದೆ.,ಅವಕಾಶ ಕಾಲೆ ಮಾಡಿದೆ.,ಕಾಲೆ,0,3,1.0,0,validation,mbert,0.8124206066131592
pair_0147,ಸೋವೆಯನ್ನು ವಹಿಸುವುದು ಭಾರೀ.,ರಾಷ್ಟ್ರದ ಜವಾಬ್ದಾರಿ ವಹಿಸುವುದು ಕಷ್ಟ.,ವಹಿಸು,0,1,2.0,0,test,mbert,0.8412168025970459
pair_0148,ಸಂಕಟ ವಹಿಸುವುದು ಧೈರ್ಯದ ಲಕ್ಷಣ.,ಹೊರೆ ವಹಿಸಿ ಹೋಗಿ.,ವಹಿಸು,0,3,1.0,0,test,mbert,0.09062913060188293
pair_0149,ನೀರು ಲೇಯಿ.,ಟೇಬಿಲ್ ಮೇಲೆ ನೀರು ಲೇದೆ.,ಲೇ,0,1,2.0,0,test,mbert,0.7495660185813904
pair_0150,ಬೀಜ ಲೇಯಿ.,ಹೊಡೆದಿದ್ದರಿಂದ ಹೆಣ್ಣಿನ ಲೋಹಿತ ಲೇದೆ.,ಲೇ,0,3,2.0,0,test,mbert,0.7438145279884338
pair_0151,ಮಗು ಬೆಳೆಯುತ್ತಿದೆ.,ಅನ್ನ ಬೆಳೆಯುವುದು ರೈತಿಕೆಯ ಪ್ರಧಾನ ಕೆಲಸ.,ಬೆಳೆ,0,1,2.0,0,validation,mbert,0.752399206161499
pair_0152,ಮಗುವಿನ ಮನ ಬೆಳೆಯುವುದು ಮುಖ್ಯ.,ತರಕಾರಿ ಬೆಳೆಯಿರಿ.,ಬೆಳೆ,0,3,2.0,0,test,mbert,0.7236598134040833
pair_0153,ಆ ನಕಲಿ ಚಿತ್ರ ಅಸಾಧಾರಣ ಸಿದ್ಧಿ.,ನಕಲಿ ಪಾಸ್‌ಪೋರ್ಟ್ ಜರಿಮಾನೆಗೆ ಸಾಧ್ಯ.,ನಕಲಿ,1,1,1.0,1,test,mbert,0.7757546305656433
pair_0154,ನಕಲಿ ಸಾಕ್ಷ್ಯ ನ್ಯಾಯಾಲಯದ ವಿರುದ್ಧ ರಿವಾಜು.,ನಕಲಿ ವಾದ್ಯತೆ ನಿಖಿಲ ಎಲೆ ಪ್ರತಿ.,ನಕಲಿ,1,2,2.0,1,test,mbert,0.8093480467796326
pair_0155,ಕೈದಿ ಮುಕ್ತನಾದನು.,ಮುಕ್ತ ಮನೋಭಾವ ಅಗತ್ಯ.,ಮುಕ್ತ,1,1,1.0,1,test,mbert,0.7668282985687256
pair_0156,ಬಂಧನೆಯಿಂದ ಮುಕ್ತನಾದನು.,ಇಲಿಯನ್ನು ಮುಕ್ತ ಮಾಡಿ.,ಮುಕ್ತ,1,2,2.0,1,validation,mbert,0.6784431338310242
pair_0157,ಗಟ್ಟ ಕಲ್ಲು ಚಾಪುತ್ತಾರೆ.,ಮಜ್ಜಿಗೆ ಗಟ್ಟ ಕಕ್ಷ.,ಗಟ್ಟ,1,1,1.0,1,test,mbert,0.7700643539428711
pair_0158,ಗುರುವು ಗಟ್ಟ ಆಜ್ಞೆಕಾರಿ.,ಗಟ್ಟ ನಿಯಮ ಪಾಲಿಸುತ್ತಾರೆ.,ಗಟ್ಟ,1,2,2.0,1,test,mbert,0.6600921750068665
pair_0159,ಗಟ್ಟ ಸಮಸ್ಯೆ ಎದುರಾಗಿದೆ.,ಗಟ್ಟ ಅನುಸಾರ ನೋವು.,ಗಟ್ಟ,1,3,3.0,1,test,mbert,0.832329511642456
pair_0160,ಕಬ್ಬಿ ಬಟ್ಟೆ ಹೊಗಳುವುದಲ್ಲ.,ಕಬ್ಬಿ ಚರ್ಮ ಶೇಕಡೆ.,ಕಬ್ಬಿ,1,1,1.0,1,test,mbert,0.8644443154335022
pair_0161,ಕಬ್ಬಿ ಮಾತು ಆಘಾತ ಬಿಡುತ್ತದೆ.,ಕಬ್ಬಿ ವ್ಯವಹಾರ ನಿಜನಾಗಿ ನೋವಾಗಿಸುತ್ತದೆ.,ಕಬ್ಬಿ,1,2,2.0,1,validation,mbert,0.9175809025764465
pair_0162,ನೀಲ ಆಕಾಶ ಮೋಹಕ.,ನೀಲ ವಸ್ತ್ರ ಸುಂದರವಾಗಿದೆ.,ನೀಲ,1,1,1.0,1,test,mbert,0.823430597782135
pair_0163,ನೀಲ ಸಂಜೆ ಬರುತ್ತಿದೆ.,ನೀಲ ಮೋಹೆ ಅಂಧಕಾರ.,ನೀಲ,1,2,2.0,1,test,mbert,0.837781548500061
pair_0164,ಸಾಧಾರಣ ಕುಟುಂಬ ಬದುಕುತ್ತೆ.,ಸಾಧಾರಣ ಮನುಷ್ಯ ಅಸಾಧಾರಣ ಕಾರ್ಯ ಮಾಡಿದನು.,ಸಾಧಾರಣ,1,1,1.0,1,test,mbert,0.812986433506012
pair_0165,ಸಾಧಾರಣ ಚಿಂತನೆ ಸಕಲ ಜನಕ್ಕು ಅನ್ವಯ.,ಸಾಧಾರಣ ಸತ್ಯ ಪರಿವರ್ತಿತವಾಗಿದೆ.,ಸಾಧಾರಣ,1,2,2.0,1,test,mbert,0.8608005046844482
pair_0166,ಲೋಭಿ ಮನುಷ್ಯ ಸದಾ ತೃಪ್ತ ರಹಿತ.,ಲೋಭಿ ಭಾವನೆ ನಾಶ ಮಾಡುತ್ತದೆ.,ಲೋಭಿ,1,1,1.0,1,validation,mbert,0.8054908514022827
pair_0167,ಶಿಕ್ಷೆಯ ಲೋಭಿ ವಿದ್ಯಾರ್ಥಿ.,ಸಫಲತೆ ಲೋಭಿ ಮನುಷ್ಯ.,ಲೋಭಿ,1,2,2.0,1,test,mbert,0.8371186852455139
pair_0168,ಹಿರಿಯ ವ್ಯಕ್ತಿಯನ್ನು ಸಮ್ಮಾನಿಸಿ.,ಹಿರಿಯ ಪತ್ನಿ ಶಾಂತಿಮತೆ.,ಹಿರಿಯ,1,1,1.0,1,test,mbert,0.8102535605430603
pair_0169,ಹಿರಿಯ ಅಧಿಕಾರಿ ನಿರ್ದೇಶನ ಮಾಡಿದರು.,ಹಿರಿಯ ಪದ ಪ್ರಾಪ್ತನಾಗಿ.,ಹಿರಿಯ,1,2,2.0,1,test,mbert,0.801797091960907
pair_0170,ಕಿರಿಯ ಸಮಸ್ಯೆ ಛಿದ್ರ ಪಟ್ಟು.,ಕಿರಿಯ ವಿವರಣೆ ಸ್ಪಷ್ಟ.,ಕಿರಿಯ,1,1,1.0,1,test,mbert,0.8936923742294312
pair_0171,ಕಿರಿಯ ಮಗು ನೆಲೆಯಲ್ಲಿ.,ಕಿರಿಯ ವಯಸ್ಸು ಅಮೂಲ್ಯ.,ಕಿರಿಯ,1,2,2.0,1,validation,mbert,0.8510046601295471
pair_0172,ಪ್ರೀತಿ ಭಾರ್ಯೆ ಮನೆಯ ಸಿಂದೂರ.,ಪ್ರೀತಿ ಭಿತಿಜ ಅವನ ಪ್ರಿಯೆ.,ಪ್ರೀತಿ,1,1,1.0,1,test,mbert,0.850623607635498
pair_0173,ಪ್ರೀತಿ ವಿಷಯ ಶಾಸ್ತ್ರ.,ಪ್ರೀತಿ ಔಷಧ ಇಂದ್ರಿಯ.,ಪ್ರೀತಿ,1,2,2.0,1,test,mbert,0.8888598680496216
pair_0174,ಬೋಳ ಕಾಲೆ ಅವನು ಕೆಟ್ಟ ಪರಿಣಾಮ ಮಾಡಿದನು.,ಬೋಳ ವಿಚಾರಣೆ ಅಸಮರ್ಥನನ್ನು ಸೂಚಿಸುತ್ತದೆ.,ಬೋಳ,1,1,1.0,1,test,mbert,0.8113852143287659
pair_0175,ಆ ನಕಲಿ ಚಿತ್ರ ಅಸಾಧಾರಣ ಸಿದ್ಧಿ.,ನಕಲಿ ಸಾಕ್ಷ್ಯ ನ್ಯಾಯಾಲಯದ ವಿರುದ್ಧ ರಿವಾಜು.,ನಕಲಿ,0,1,2.0,0,test,mbert,0.7992078065872192
pair_0176,ಕೈದಿ ಮುಕ್ತನಾದನು.,ಬಂಧನೆಯಿಂದ ಮುಕ್ತನಾದನು.,ಮುಕ್ತ,0,1,2.0,0,validation,mbert,0.9006983041763306
pair_0177,ಗಟ್ಟ ಕಲ್ಲು ಚಾಪುತ್ತಾರೆ.,ಗುರುವು ಗಟ್ಟ ಆಜ್ಞೆಕಾರಿ.,ಗಟ್ಟ,0,1,2.0,0,test,mbert,0.7305985689163208
pair_0178,ಗಟ್ಟ ಸಮಸ್ಯೆ ಎದುರಾಗಿದೆ.,ಮಜ್ಜಿಗೆ ಗಟ್ಟ ಕಕ್ಷ.,ಗಟ್ಟ,0,3,1.0,0,test,mbert,0.8084109425544739
pair_0179,ಕಬ್ಬಿ ಬಟ್ಟೆ ಹೊಗಳುವುದಲ್ಲ.,ಕಬ್ಬಿ ಮಾತು ಆಘಾತ ಬಿಡುತ್ತದೆ.,ಕಬ್ಬಿ,0,1,2.0,0,test,mbert,0.8705872297286987
pair_0180,ನೀಲ ಆಕಾಶ ಮೋಹಕ.,ನೀಲ ಸಂಜೆ ಬರುತ್ತಿದೆ.,ನೀಲ,0,1,2.0,0,test,mbert,0.7876863479614258
pair_0181,ಸಾಧಾರಣ ಕುಟುಂಬ ಬದುಕುತ್ತೆ.,ಸಾಧಾರಣ ಸತ್ಯ ಪರಿವರ್ತಿತವಾಗಿದೆ.,ಸಾಧಾರಣ,0,1,2.0,0,validation,mbert,0.8809354901313782
pair_0182,ಲೋಭಿ ಮನುಷ್ಯ ಸದಾ ತೃಪ್ತ ರಹಿತ.,ಶಿಕ್ಷೆಯ ಲೋಭಿ ವಿದ್ಯಾರ್ಥಿ.,ಲೋಭಿ,0,1,2.0,0,test,mbert,0.8076852560043335
pair_0183,ಹಿರಿಯ ವ್ಯಕ್ತಿಯನ್ನು ಸಮ್ಮಾನಿಸಿ.,ಹಿರಿಯ ಅಧಿಕಾರಿ ನಿರ್ದೇಶನ ಮಾಡಿದರು.,ಹಿರಿಯ,0,1,2.0,0,test,mbert,0.83269864320755
pair_0184,ಕಿರಿಯ ಸಮಸ್ಯೆ ಛಿದ್ರ ಪಟ್ಟು.,ಕಿರಿಯ ವಯಸ್ಸು ಅಮೂಲ್ಯ.,ಕಿರಿಯ,0,1,2.0,0,test,mbert,0.8820211887359619
pair_0185,ಪ್ರೀತಿ ಭಾರ್ಯೆ ಮನೆಯ ಸಿಂದೂರ.,ಪ್ರೀತಿ ವಿಷಯ ಶಾಸ್ತ್ರ.,ಪ್ರೀತಿ,0,1,2.0,0,test,mbert,0.8721441626548767
pair_0186,ಪದದ ಅರ್ಥ ತಿಳಿಸಿ.,ಈ ಮಾತುಗಳ ಅರ್ಥ ತೃಪ್ತಿದಾಯಕವಾಗಿದೆ.,ಅರ್ಥ,1,1,1.0,1,validation,mbert,0.7220897078514099
pair_0187,ಅರ್ಥ ಪಾಲಿಸುವುದು ಅವಶ್ಯಕ.,ಸಭೆ ಅರ್ಥ ಸೂಚಿಸಿದೆ.,ಅರ್ಥ,1,2,2.0,1,test,mbert,0.7634563446044922
pair_0188,ಈ ಪ್ರಯೋಗದ ಅರ್ಥ ತಪ್ಪಾದ ವಿಷಯ ಪಕ್ಷೀಕರಿಸುವುದು.,ಯುವಕನ ಅರ್ಥ ಉನ್ನತಿಯಿತು.,ಅರ್ಥ,1,3,3.0,1,test,mbert,0.7268579602241516
pair_0189,ಆ ರತ್ನದ ಅರ್ಥ ತುಂಬಾ ಹೆಚ್ಚು.,ಮಾನವ ಜೀವನದ ಅರ್ಥ ಅಮೂಲ್ಯ.,ಅರ್ಥ,1,4,4.0,1,test,mbert,0.7832260131835938
pair_0190,ಮಾನವ ಜೀವನದ ಅರ್ಥ ಅಮೂಲ್ಯ.,ಆ ರತ್ನದ ಅರ್ಥ ತುಂಬಾ ಹೆಚ್ಚು.,ಅರ್ಥ,1,4,4.0,1,test,mbert,0.7832260131835938
pair_0191,ಕಬ್ಬಿ ಚರ್ಮ ಶೇಕಡೆ.,ಕಬ್ಬಿ ಬಟ್ಟೆ ಹೊಗಳುವುದಲ್ಲ.,ಕಬ್ಬಿ,1,1,1.0,1,validation,mbert,0.8644443154335022
pair_0192,ಕಬ್ಬಿ ವ್ಯವಹಾರ ನಿಜನಾಗಿ ನೋವಾಗಿಸುತ್ತದೆ.,ಕಬ್ಬಿ ಮಾತು ಆಘಾತ ಬಿಡುತ್ತದೆ.,ಕಬ್ಬಿ,1,2,2.0,1,test,mbert,0.9175809025764465
pair_0193,ಕಬ್ಬಿ ಮನುಷ್ಯ ಕಷ್ಟ ಸಹಿಸುತ್ತಾನೆ.,ಕಬ್ಬಿ ನಿರ್ಮಾಣ ದೀರ್ಘಸ್ಥಿರ.,ಕಬ್ಬಿ,1,3,3.0,1,test,mbert,0.8232832551002502
pair_0194,ಕಬ್ಬಿ ನಿರ್ಮಾಣ ದೀರ್ಘಸ್ಥಿರ.,ಕಬ್ಬಿ ಮನುಷ್ಯ ಕಷ್ಟ ಸಹಿಸುತ್ತಾನೆ.,ಕಬ್ಬಿ,1,3,3.0,1,test,mbert,0.8232832551002502
pair_0195,ಅನಸ್ಥೆಯ ಕರಣ ಕಾರ್ಯಭಾರ ಹೆಚ್ಚು.,ಈ ಘಟನೆಯ ಕರಣ ಎಂದರೆ ನಿರ್ಲಕ್ಷ್ಯತೆ.,ಕರಣ,1,1,1.0,1,test,mbert,0.7428348660469055
pair_0196,ಶಿಕ್ಷಣ ಜೀವನ ಸುಧಾರಣೆಯ ಕರಣ.,ಕರ್ನಮ ಭರತಾವಿಯ ಕರಣಗಳು ಅದ್ಭುತವಾಗಿವೆ.,ಕರಣ,1,2,2.0,1,validation,mbert,0.7651112079620361
pair_0197,ಕರ್ನಮ ಭರತಾವಿಯ ಕರಣಗಳು ಅದ್ಭುತವಾಗಿವೆ.,ಶಿಕ್ಷಣ ಜೀವನ ಸುಧಾರಣೆಯ ಕರಣ.,ಕರಣ,1,2,2.0,1,test,mbert,0.7651112079620361
pair_0198,ಪದವಿನ ಕರಣ ವಿಷಯ ವಿಶ್ಲೇಷಿಸಬೇಕು.,ಅಪರ ಕರಣ ತೆರೆದುಕೊಂಡಿದೆ.,ಕರಣ,1,3,3.0,1,test,mbert,0.7673313617706299
pair_0199,ಅಪರ ಕರಣ ತೆರೆದುಕೊಂಡಿದೆ.,ಪದವಿನ ಕರಣ ವಿಷಯ ವಿಶ್ಲೇಷಿಸಬೇಕು.,ಕರಣ,1,3,3.0,1,test,mbert,0.7673313617706299
pair_0200,ಮಹಾಭಾರತದ ಕಾಲದಲ್ಲಿ ಅನೇಕ ಯುದ್ಧ ನಡೆದವು.,ಕಾಲ ದ್ರುತವಾಗಿ ಹಾದುಹೋಗಿ.,ಕಾಲ,1,1,1.0,1,test,mbert,0.45784640312194824
pair_0201,ಕಾಲು ನೋವಾಗುತ್ತಿದೆ.,ಅವನ ಎಡ ಕಾಲು ಮುರಿದಿದೆ.,ಕಾಲ,1,2,2.0,1,validation,mbert,0.8049842119216919
pair_0202,ಕಾಲ ನೋಡುತ್ತಿರುವುದೇ ಅದು.,ಕಾಲದ ಸಮಯ ನಿಗದಿತವಾಗಿದೆ.,ಕಾಲ,1,3,3.0,1,test,mbert,0.6994680762290955
pair_0203,ಕಾಲದ ಸಮಯ ನಿಗದಿತವಾಗಿದೆ.,ಕಾಲ ನೋಡುತ್ತಿರುವುದೇ ಅದು.,ಕಾಲ,1,3,3.0,1,test,mbert,0.6994680762290955
pair_0204,ಕಾಲ ಬಟ್ಟೆ ಧರಿಸಿ.,ಕಾಲ ಮೇಘ ಗಾಳಿ ಬೀಸುತ್ತಿದೆ.,ಕಾಲ,1,4,4.0,1,test,mbert,0.7783247828483582
pair_0205,ಕಾಲ ಮೇಘ ಗಾಳಿ ಬೀಸುತ್ತಿದೆ.,ಕಾಲ ಬಟ್ಟೆ ಧರಿಸಿ.,ಕಾಲ,1,4,4.0,1,test,mbert,0.7783247828483582
pair_0206,ಮುಂಗಾರು ಕಾಲ ಮೂವೆತ್ತೆ ಅಂದಾಗೆ ಬರುತ್ತದೆ.,ಬೇಸಿಗೆ ಕಾಲ ತುಂಬಾ ಬಿಸಿಯಾಗಿರುತ್ತವೆ.,ಕಾಲ,1,5,5.0,1,validation,mbert,0.7082417011260986
pair_0207,ಅವಕಾಶ ಕಾಲೆ ಮಾಡಿದೆ.,ಅನ್ನ ಕಾಲೆ ಮಾಡಬೇಡ.,ಕಾಲೆ,1,1,1.0,1,test,mbert,0.7939667701721191
pair_0208,ಪ್ರತಿಭೆ ಕಾಲೆ ಮಾಡಬೇಡ.,ಹಣ ಕಾಲೆ ಮಾಡುವುದು ನೀತಿಹೀನ.,ಕಾಲೆ,1,2,2.0,1,test,mbert,0.7989032864570618
pair_0209,ಪರಿವಾರ ಕಾಲೆ ಮಾಡುವುದು ಅನುಚಿತ.,ಅಧ್ಯಯನ ಕಾಲೆ ಮಾಡಿದೆ.,ಕಾಲೆ,1,3,3.0,1,test,mbert,0.7510334253311157
pair_0210,ಕಿರಿಯ ವಿವರಣೆ ಸ್ಪಷ್ಟ.,ಕಿರಿಯ ಸಮಸ್ಯೆ ಛಿದ್ರ ಪಟ್ಟು.,ಕಿರಿಯ,1,1,1.0,1,test,mbert,0.8936923742294312
pair_0211,ಕಿರಿಯ ವಯಸ್ಸು ಅಮೂಲ್ಯ.,ಕಿರಿಯ ಮಗು ನೆಲೆಯಲ್ಲಿ.,ಕಿರಿಯ,1,2,2.0,1,validation,mbert,0.8510046601295471
pair_0212,ಕಿರಿಯ ಸಹೋದರ ಸಹಾಯಕ.,ಕಿರಿಯ ಪದ ತೃಪ್ತ ವೈತನಿಕ.,ಕಿರಿಯ,1,3,3.0,1,test,mbert,0.7962911128997803
pair_0213,ಕಿರಿಯ ಪದ ತೃಪ್ತ ವೈತನಿಕ.,ಕಿರಿಯ ಸಹೋದರ ಸಹಾಯಕ.,ಕಿರಿಯ,1,3,3.0,1,test,mbert,0.7962911128997803
