pair_id,target_word,pos,split,label,model,similarity
v2_00407,ಕಟ್ಟು,noun,train,1,mbert,0.90398973
v2_00408,ಹರಡು,verb,train,0,mbert,0.9321672
v2_00409,ದಂಡ,noun,train,1,mbert,0.8942866
v2_00410,ಮಾಡು,verb,train,1,mbert,0.9575015
v2_00411,ಆರಿಸು,verb,train,0,mbert,0.97508043
v2_00412,ಗಂಟು,noun,train,0,mbert,0.957204
v2_00413,ಬರು,verb,train,1,mbert,0.9306716
v2_00414,ಸ್ಥಿರವಾದಂತಹ,adjective,train,0,mbert,0.91365194
v2_00415,ಸಮೂಹ,noun,train,0,mbert,0.93449366
v2_00416,ರಕ್ಷಿಸು,verb,train,0,mbert,0.8724756
v2_00417,ಒಣಗಿದ,adjective,train,1,mbert,0.8933382
v2_00418,ಸಮೂಹ,noun,train,0,mbert,0.9187634
v2_00419,ಆರಿಸು,verb,train,0,mbert,0.98589873
v2_00420,ಹೇಳು,verb,train,0,mbert,0.9853829
v2_00421,ಮುರಿ,verb,train,0,mbert,0.98704255
v2_00422,ಸಮಯ,noun,train,1,mbert,0.85491496
v2_00423,ದಂಡ,noun,train,0,mbert,0.9359077
v2_00424,ಹಗ್ಗ,noun,train,1,mbert,0.88653225
v2_00425,ಕಠಿಣವಾದ,adjective,train,1,mbert,0.9435214
v2_00426,ಹಾಕು,verb,train,1,mbert,0.9565705
v2_00427,ಆಗು,verb,train,0,mbert,0.9533416
v2_00428,ಮುಚ್ಚು,verb,train,0,mbert,0.9184123
v2_00429,ಗಟ್ಟಿಯಾದ,adjective,train,1,mbert,0.8996858
v2_00430,ಹೊಡೆ,verb,train,0,mbert,0.82196385
v2_00431,ಆಗು,verb,train,0,mbert,0.9282539
v2_00432,ಹಗ್ಗ,noun,train,1,mbert,0.9583006
v2_00433,ಹಾನಿ,noun,train,1,mbert,0.90049314
v2_00434,ಹಗ್ಗ,noun,train,1,mbert,0.9607564
v2_00435,ಸ್ಥಿರವಾದ,adjective,train,0,mbert,0.85411036
v2_00436,ಹೊಡೆ,verb,train,1,mbert,0.9105104
v2_00437,ದುಃಖ,noun,train,1,mbert,0.93727744
v2_00438,ಪೆಟ್ಟು,noun,train,1,mbert,0.0053159557
v2_00439,ಮಾಡು,verb,train,0,mbert,0.9354229
v2_00440,ಗಂಟು,noun,train,1,mbert,0.9706279
v2_00441,ಶಕ್ತಿ,noun,train,0,mbert,0.88073146
v2_00442,ತೆಗೆ,verb,train,0,mbert,0.93471396
v2_00443,ಹಾನಿ,noun,train,0,mbert,0.9693094
v2_00444,ಮುರಿ,verb,train,0,mbert,0.9564486
v2_00445,ಶಕ್ತಿ,noun,train,0,mbert,0.88087267
v2_00446,ಸಮಯ,noun,train,0,mbert,0.9074441
v2_00447,ಹಾಕು,verb,train,0,mbert,0.95597506
v2_00448,ಗಟ್ಟಿಯಾದ,adjective,train,1,mbert,0.89876497
v2_00449,ಜಾಲ,noun,validation,0,mbert,0.9115648
v2_00450,ನಿಲ್ಲಿಸು,verb,validation,0,mbert,0.94435406
v2_00451,ದಂಡ,noun,validation,0,mbert,0.9259673
v2_00452,ಹಗ್ಗ,noun,validation,1,mbert,0.95232546
v2_00453,ಮಾಡು,verb,validation,0,mbert,0.9311436
v2_00454,ಹೇಳು,verb,validation,1,mbert,0.9147804
v2_00455,ಜಾಲ,noun,validation,1,mbert,0.82947725
v2_00456,ಒಣಗಿದ,adjective,validation,1,mbert,0.91083974
v2_00457,ಓಡಿಸು,verb,validation,0,mbert,0.9210978
v2_00458,ಹೊಡೆ,verb,validation,0,mbert,0.91421527
v2_00459,ಆರಿಸು,verb,validation,1,mbert,0.825961
v2_00460,ದುಃಖ,noun,validation,0,mbert,0.9081929
v2_00461,ಜಗಳ,noun,validation,0,mbert,0.9337486
v2_00462,ಕಠಿಣವಾದ,adjective,validation,0,mbert,0.86736625
v2_00463,ಜ್ಞಾನ,noun,validation,1,mbert,0.9553888
v2_00464,ಹರಡು,verb,validation,0,mbert,0.89676726
v2_00465,ಹೇಳು,verb,validation,0,mbert,0.90915215
v2_00466,ಶಕ್ತಿ,noun,validation,0,mbert,0.9524681
v2_00467,ಹಾಳು_ಮಾಡು,verb,validation,1,mbert,0.9505917
v2_00468,ವರ್ಗ,noun,validation,1,mbert,0.9622741
v2_00469,ಪೆಟ್ಟು,noun,validation,1,mbert,0.8645029
v2_00470,ಹೇಳು,verb,validation,0,mbert,0.8833616
v2_00471,ಜಗಳ,noun,validation,0,mbert,0.919882
v2_00472,ಮುರಿ,verb,validation,1,mbert,0.9473244
v2_00473,ದುಃಖ,noun,validation,1,mbert,0.9437885
v2_00474,ಶಕ್ತಿ,noun,validation,0,mbert,0.778782
v2_00475,ಹಾಳು_ಮಾಡು,verb,validation,0,mbert,0.92622274
v2_00476,ನಿಲ್ಲಿಸು,verb,validation,0,mbert,0.9341458
v2_00477,ಒಳ್ಳೆಯ,adjective,validation,0,mbert,0.89675885
v2_00478,ಹಾಳು_ಮಾಡು,verb,validation,0,mbert,0.9517741
v2_00479,ದುಃಖ,noun,validation,1,mbert,0.8864591
v2_00480,ದಂಡ,noun,validation,0,mbert,0.6935351
v2_00481,ಹಗ್ಗ,noun,validation,1,mbert,0.97115916
v2_00482,ಒಳ್ಳೆಯ,adjective,validation,1,mbert,0.8952831
v2_00483,ಕಟ್ಟು,noun,validation,1,mbert,0.93354475
v2_00484,ಪೆಟ್ಟು,noun,validation,1,mbert,0.8701011
v2_00485,ತೆಗೆ,verb,validation,0,mbert,0.9465741
v2_00486,ಸ್ಥಿರವಾದಂತಹ,adjective,validation,1,mbert,0.9537444
v2_00487,ಹರಡು,verb,validation,1,mbert,0.9526952
v2_00488,ನೀಚ,adjective,validation,1,mbert,0.9627202
v2_00489,ಹೇಳು,verb,validation,0,mbert,0.9549842
v2_00490,ಹೇಳು,verb,validation,0,mbert,0.8908555
v2_00491,ಹರಡು,verb,validation,1,mbert,0.96461844
v2_00492,ದಂಡ,noun,validation,0,mbert,0.91790044
v2_00493,ಮಾಡು,verb,validation,1,mbert,0.9138553
v2_00494,ಹೇಳು,verb,validation,1,mbert,0.9193857
v2_00495,ಶಕ್ತಿ,noun,validation,0,mbert,0.9523731
v2_00496,ಕಠಿಣವಾದ,adjective,validation,1,mbert,0.8486879
v2_00497,ಆಗು,verb,validation,1,mbert,0.97065187
v2_00498,ಮುಚ್ಚು,verb,validation,0,mbert,0.91318685
v2_00499,ಹೊಡೆ,verb,validation,1,mbert,0.90788424
v2_00500,ಬಲೆ,noun,validation,0,mbert,0.89404696
v2_00501,ಹಾಕು,verb,validation,0,mbert,0.9749069
v2_00502,ರಕ್ಷಿಸು,verb,validation,1,mbert,0.97684765
v2_00503,ಗಟ್ಟಿಯಾದ,adjective,validation,0,mbert,0.7750911
v2_00504,ಹೇಳು,verb,validation,0,mbert,0.91793543
v2_00505,ಹರಡು,verb,validation,0,mbert,0.955428
v2_00506,ಹಾನಿ,noun,validation,0,mbert,0.5631709
v2_00507,ಹಾಕು,verb,validation,0,mbert,0.9549905
v2_00508,ಶಕ್ತಿ,noun,validation,0,mbert,0.84624743
v2_00509,ಒಣಗಿದ,adjective,validation,1,mbert,0.9445648
v2_00510,ದಂಡ,noun,validation,0,mbert,0.904159
v2_00511,ಬಲೆ,noun,validation,0,mbert,0.8910303
v2_00512,ಗಟ್ಟಿಯಾದ,adjective,validation,1,mbert,0.72365415
v2_00513,ಪೆಟ್ಟು,noun,validation,0,mbert,0.92844236
v2_00514,ತೆಗೆ,verb,validation,0,mbert,0.93856645
v2_00515,ತೆಗೆ,verb,validation,1,mbert,0.909462
v2_00516,ಮುರಿ,verb,validation,1,mbert,0.9444906
v2_00517,ಪೆಟ್ಟು,noun,validation,1,mbert,0.8907206
v2_00518,ಹರಡು,verb,validation,1,mbert,0.9676563
v2_00519,ಹೊಡೆ,verb,validation,1,mbert,0.9077654
v2_00520,ಓಡಿಸು,verb,validation,0,mbert,0.9090947
v2_00521,ಹಗ್ಗ,noun,validation,0,mbert,0.92461354
v2_00522,ಗಂಟು,noun,validation,0,mbert,0.9297705
v2_00523,ಹಗ್ಗ,noun,validation,1,mbert,0.8850591
v2_00524,ಜ್ಞಾನ,noun,validation,1,mbert,0.89191604
v2_00525,ಪೆಟ್ಟು,noun,validation,0,mbert,0.8514335
v2_00526,ತೆಗೆ,verb,validation,0,mbert,0.96126217
v2_00527,ಬಲೆ,noun,validation,1,mbert,0.9301802
v2_00528,ತೆಗೆ,verb,validation,0,mbert,0.9530298
v2_00529,ಹಾಕು,verb,validation,0,mbert,0.963825
v2_00530,ಹೇಳು,verb,validation,0,mbert,0.91698015
v2_00531,ಅಧಿಕೃತ,adjective,validation,1,mbert,0.8646824
v2_00532,ಹಗ್ಗ,noun,validation,1,mbert,0.9266492
v2_00533,ಹಾನಿ,noun,validation,0,mbert,0.9099442
v2_00534,ಸಮೂಹ,noun,validation,1,mbert,0.93813103
v2_00535,ಕಠಿಣವಾದಂತ,adjective,validation,0,mbert,0.91119045
v2_00536,ದುಃಖ,noun,validation,0,mbert,0.9355732
v2_00537,ಸಮಯ,noun,validation,1,mbert,0.96015066
v2_00538,ಮುರಿ,verb,validation,1,mbert,0.91292465
v2_00539,ಗಂಟು,noun,validation,1,mbert,0.9293443
v2_00540,ಹಾನಿ,noun,validation,1,mbert,0.82225823
v2_00541,ಸಮಯ,noun,validation,1,mbert,0.90998745
v2_00542,ಹೊಡೆ,verb,validation,0,mbert,0.91732836
v2_00543,ಬಲೆ,noun,validation,1,mbert,0.9191018
v2_00544,ಒಳ್ಳೆಯ,adjective,validation,0,mbert,0.8576548
v2_00545,ಕಠಿಣವಾದ,adjective,test,0,mbert,0.8902256
v2_00546,ಜಾಲ,noun,test,1,mbert,0.9006547
v2_00547,ಹೊಡೆ,verb,test,0,mbert,0.98710215
v2_00548,ಮುಚ್ಚು,verb,test,0,mbert,0.9564764
v2_00549,ದಂಡ,noun,test,0,mbert,0.6664462
v2_00550,ಮಾಡು,verb,test,1,mbert,0.96388197
v2_00551,ಮುರಿ,verb,test,1,mbert,0.93125916
v2_00552,ಕಠಿಣವಾದ,adjective,test,0,mbert,0.8891703
v2_00553,ಒಣಗಿದ,adjective,test,1,mbert,0.92269236
v2_00554,ಜಗಳ,noun,test,0,mbert,0.88998693
v2_00555,ಪೆಟ್ಟು,noun,test,0,mbert,0.8059209
v2_00556,ಹಗ್ಗ,noun,test,1,mbert,0.9393498
v2_00557,ಒಣಗಿದ,adjective,test,1,mbert,0.89334613
v2_00558,ಮುರಿ,verb,test,1,mbert,0.90212804
v2_00559,ಮುಚ್ಚು,verb,test,1,mbert,0.9495549
v2_00560,ಹಾಳು_ಮಾಡು,verb,test,0,mbert,0.95085704
v2_00561,ಒಣಗಿದ,adjective,test,0,mbert,0.8564079
v2_00562,ಹಾಳು_ಮಾಡು,verb,test,1,mbert,0.9419462
v2_00563,ಗಂಟು,noun,test,1,mbert,0.9524742
v2_00564,ತೆಗೆ,verb,test,1,mbert,0.8980686
v2_00565,ದುಃಖ,noun,test,0,mbert,0.95706165
v2_00566,ಅಧಿಕೃತ,adjective,test,1,mbert,0.86102885
v2_00567,ದುಃಖ,noun,test,1,mbert,0.9479082
v2_00568,ಗಟ್ಟಿಯಾದಂತ,adjective,test,0,mbert,0.8759749
v2_00569,ಹರಡು,verb,test,0,mbert,0.8809334
v2_00570,ಮಾಡು,verb,test,0,mbert,0.9079495
v2_00571,ದಂಡ,noun,test,1,mbert,0.9258729
v2_00572,ಹೊಡೆ,verb,test,1,mbert,0.9199281
v2_00573,ಕಟ್ಟು,noun,test,1,mbert,0.7643535
v2_00574,ಹಾಳು_ಮಾಡು,verb,test,0,mbert,0.92438614
v2_00575,ಹಾನಿ,noun,test,0,mbert,0.945996
v2_00576,ಹೇಳು,verb,test,0,mbert,0.9228311
v2_00577,ಜ್ಞಾನ,noun,test,1,mbert,0.8346914
v2_00578,ಹರಡು,verb,test,0,mbert,0.8788991
v2_00579,ಸ್ಥಿರವಾದ,adjective,test,0,mbert,0.91135216
v2_00580,ಹೊಡೆ,verb,test,1,mbert,0.90956235
v2_00581,ಕಟ್ಟು,noun,test,0,mbert,0.8797275
v2_00582,ಕಠಿಣವಾದಂತಹ,adjective,test,0,mbert,0.9547566
v2_00583,ವರ್ಗ,noun,test,1,mbert,0.88563013
v2_00584,ಒಳ್ಳೆಯ,adjective,test,1,mbert,0.88607615
v2_00585,ಸಮಯ,noun,test,1,mbert,0.9672997
v2_00586,ಜ್ಞಾನ,noun,test,0,mbert,0.92593074
v2_00587,ಮುರಿ,verb,test,0,mbert,0.9442075
v2_00588,ತೆಗೆ,verb,test,0,mbert,0.9332346
v2_00589,ದುಃಖ,noun,test,0,mbert,0.934229
v2_00590,ಹರಡು,verb,test,1,mbert,0.9358614
v2_00591,ತೆಗೆ,verb,test,0,mbert,0.8915383
v2_00592,ಗುಂಪು,noun,test,0,mbert,0.9101677
v2_00593,ಮಾಡು,verb,test,0,mbert,0.848161
v2_00594,ಜಗಳ,noun,test,1,mbert,0.85366166
v2_00595,ಹಾಳು_ಮಾಡು,verb,test,1,mbert,0.9351113
v2_00596,ದಂಡ,noun,test,1,mbert,0.97260684
v2_00597,ಮಾಡು,verb,test,0,mbert,0.9106665
v2_00598,ಕಟ್ಟು,noun,test,1,mbert,0.96458566
v2_00599,ಜ್ಞಾನ,noun,test,1,mbert,0.9382812
v2_00600,ದಂಡ,noun,test,0,mbert,0.90810025
v2_00601,ಹಾನಿ,noun,test,0,mbert,0.8874229
v2_00602,ಹೊಡೆ,verb,test,0,mbert,0.9594853
v2_00603,ಆಗು,verb,test,0,mbert,0.98663867
v2_00604,ಜಗಳ,noun,test,1,mbert,0.88672066
v2_00605,ಸಮೂಹ,noun,test,0,mbert,0.9423181
v2_00606,ಗಂಟು,noun,test,0,mbert,0.90277565
v2_00607,ಗಟ್ಟಿಯಾದಂತ,adjective,test,1,mbert,0.9041637
v2_00608,ಆರಿಸು,verb,test,0,mbert,0.93647027
v2_00609,ಹೊಡೆ,verb,test,0,mbert,0.9167799
v2_00610,ಓಡಿಸು,verb,test,1,mbert,0.9551497
v2_00611,ಹೊಡೆ,verb,test,0,mbert,0.94659925
v2_00612,ಹಗ್ಗ,noun,test,0,mbert,0.94058233
v2_00613,ತೆಗೆ,verb,test,1,mbert,0.95027626
v2_00614,ಮಾಡು,verb,test,1,mbert,0.86083597
v2_00615,ಶಕ್ತಿ,noun,test,1,mbert,0.93922085
v2_00616,ವರ್ಗ,noun,test,0,mbert,0.92153853
v2_00617,ವರ್ಗ,noun,test,1,mbert,0.9606995
v2_00618,ಸಮಯ,noun,test,1,mbert,0.89386344
v2_00619,ಆಗು,verb,test,1,mbert,0.9487873
v2_00620,ಸಮಯ,noun,test,0,mbert,0.8189924
v2_00621,ಬರು,verb,test,0,mbert,0.91362417
v2_00622,ಒಣಗಿದ,adjective,test,0,mbert,0.8798963
v2_00623,ಮಾಡು,verb,test,0,mbert,0.91048986
v2_00624,ಆರಿಸು,verb,test,1,mbert,0.9251107
v2_00625,ದುಃಖ,noun,test,1,mbert,0.8901408
v2_00626,ಬಲೆ,noun,test,1,mbert,0.8968684
v2_00627,ಮಾಡು,verb,test,0,mbert,0.93628883
v2_00628,ಓಡಿಸು,verb,test,1,mbert,0.88981444
v2_00629,ಜಗಳ,noun,test,0,mbert,0.91614884
v2_00630,ಜಾಲ,noun,test,0,mbert,0.84792125
v2_00631,ಹೊಡೆ,verb,test,1,mbert,0.96700925
v2_00632,ಜಾಲ,noun,test,0,mbert,0.92671156
v2_00633,ಸಮಯ,noun,test,1,mbert,0.94205666
v2_00634,ಶಕ್ತಿ,noun,test,0,mbert,0.9312051
v2_00635,ಆಗು,verb,test,1,mbert,0.97980255
v2_00636,ಆರಿಸು,verb,test,1,mbert,0.87947536
v2_00637,ಕಟ್ಟು,noun,test,1,mbert,0.87269133
v2_00638,ಪೆಟ್ಟು,noun,test,1,mbert,0.9298565
v2_00639,ತೆಗೆ,verb,test,0,mbert,0.94163895
v2_00640,ಹೇಳು,verb,test,1,mbert,0.9721998
