pair_id,target_word,pos,split,label,model,similarity
v2_00420,ಹೇಳು,verb,train,0,muril,0.999743
v2_00421,ಮುರಿ,verb,train,0,muril,0.9996925
v2_00422,ಸಮಯ,noun,train,1,muril,0.9996586
v2_00423,ದಂಡ,noun,train,0,muril,0.9994062
v2_00424,ಹಗ್ಗ,noun,train,1,muril,0.9990912
v2_00425,ಕಠಿಣವಾದ,adjective,train,1,muril,0.9996839
v2_00426,ಹಾಕು,verb,train,1,muril,0.99960876
v2_00427,ಆಗು,verb,train,0,muril,0.99919134
v2_00428,ಮುಚ್ಚು,verb,train,0,muril,0.99946874
v2_00429,ಗಟ್ಟಿಯಾದ,adjective,train,1,muril,0.9994482
v2_00430,ಹೊಡೆ,verb,train,0,muril,0.9990985
v2_00431,ಆಗು,verb,train,0,muril,0.9990573
v2_00432,ಹಗ್ಗ,noun,train,1,muril,0.9997229
v2_00433,ಹಾನಿ,noun,train,1,muril,0.9994074
v2_00434,ಹಗ್ಗ,noun,train,1,muril,0.99961877
v2_00435,ಸ್ಥಿರವಾದ,adjective,train,0,muril,0.99932766
v2_00436,ಹೊಡೆ,verb,train,1,muril,0.999043
v2_00437,ದುಃಖ,noun,train,1,muril,0.99928683
v2_00438,ಪೆಟ್ಟು,noun,train,1,muril,0.9999107
v2_00439,ಮಾಡು,verb,train,0,muril,0.9997595
v2_00440,ಗಂಟು,noun,train,1,muril,0.9998294
v2_00441,ಶಕ್ತಿ,noun,train,0,muril,0.9996267
v2_00442,ತೆಗೆ,verb,train,0,muril,0.99976563
v2_00443,ಹಾನಿ,noun,train,0,muril,0.9996571
v2_00444,ಮುರಿ,verb,train,0,muril,0.9995225
v2_00445,ಶಕ್ತಿ,noun,train,0,muril,0.99973166
v2_00446,ಸಮಯ,noun,train,0,muril,0.99956864
v2_00447,ಹಾಕು,verb,train,0,muril,0.99933505
v2_00448,ಗಟ್ಟಿಯಾದ,adjective,train,1,muril,0.9997137
v2_00449,ಜಾಲ,noun,validation,0,muril,0.99933195
v2_00450,ನಿಲ್ಲಿಸು,verb,validation,0,muril,0.99916667
v2_00451,ದಂಡ,noun,validation,0,muril,0.9993127
v2_00452,ಹಗ್ಗ,noun,validation,1,muril,0.99974537
v2_00453,ಮಾಡು,verb,validation,0,muril,0.9996641
v2_00454,ಹೇಳು,verb,validation,1,muril,0.9988294
v2_00455,ಜಾಲ,noun,validation,1,muril,0.9994722
v2_00456,ಒಣಗಿದ,adjective,validation,1,muril,0.9994816
v2_00457,ಓಡಿಸು,verb,validation,0,muril,0.99953455
v2_00458,ಹೊಡೆ,verb,validation,0,muril,0.9993882
v2_00459,ಆರಿಸು,verb,validation,1,muril,0.9989969
v2_00460,ದುಃಖ,noun,validation,0,muril,0.9990799
v2_00461,ಜಗಳ,noun,validation,0,muril,0.9994382
v2_00462,ಕಠಿಣವಾದ,adjective,validation,0,muril,0.99954695
v2_00463,ಜ್ಞಾನ,noun,validation,1,muril,0.9996606
v2_00464,ಹರಡು,verb,validation,0,muril,0.9990958
v2_00465,ಹೇಳು,verb,validation,0,muril,0.9996043
v2_00466,ಶಕ್ತಿ,noun,validation,0,muril,0.99974567
v2_00467,ಹಾಳು_ಮಾಡು,verb,validation,1,muril,0.9994871
v2_00468,ವರ್ಗ,noun,validation,1,muril,0.99982154
v2_00469,ಪೆಟ್ಟು,noun,validation,1,muril,0.99931425
v2_00470,ಹೇಳು,verb,validation,0,muril,0.99958664
v2_00471,ಜಗಳ,noun,validation,0,muril,0.99969876
v2_00472,ಮುರಿ,verb,validation,1,muril,0.9995025
v2_00473,ದುಃಖ,noun,validation,1,muril,0.99931544
v2_00474,ಶಕ್ತಿ,noun,validation,0,muril,0.9994674
v2_00475,ಹಾಳು_ಮಾಡು,verb,validation,0,muril,0.99928844
v2_00476,ನಿಲ್ಲಿಸು,verb,validation,0,muril,0.9993743
v2_00477,ಒಳ್ಳೆಯ,adjective,validation,0,muril,0.9996814
v2_00478,ಹಾಳು_ಮಾಡು,verb,validation,0,muril,0.99957925
v2_00479,ದುಃಖ,noun,validation,1,muril,0.9995099
v2_00480,ದಂಡ,noun,validation,0,muril,0.99938035
v2_00481,ಹಗ್ಗ,noun,validation,1,muril,0.99964345
v2_00482,ಒಳ್ಳೆಯ,adjective,validation,1,muril,0.99978167
v2_00483,ಕಟ್ಟು,noun,validation,1,muril,0.9995015
v2_00484,ಪೆಟ್ಟು,noun,validation,1,muril,0.998792
v2_00485,ತೆಗೆ,verb,validation,0,muril,0.9993015
v2_00486,ಸ್ಥಿರವಾದಂತಹ,adjective,validation,1,muril,0.99987626
v2_00487,ಹರಡು,verb,validation,1,muril,0.9996019
v2_00488,ನೀಚ,adjective,validation,1,muril,0.9997
v2_00489,ಹೇಳು,verb,validation,0,muril,0.9991806
v2_00490,ಹೇಳು,verb,validation,0,muril,0.9992305
v2_00491,ಹರಡು,verb,validation,1,muril,0.9994948
v2_00492,ದಂಡ,noun,validation,0,muril,0.9993454
v2_00493,ಮಾಡು,verb,validation,1,muril,0.99963975
v2_00494,ಹೇಳು,verb,validation,1,muril,0.99912214
v2_00495,ಶಕ್ತಿ,noun,validation,0,muril,0.9998203
v2_00496,ಕಠಿಣವಾದ,adjective,validation,1,muril,0.99939394
v2_00497,ಆಗು,verb,validation,1,muril,0.999776
v2_00498,ಮುಚ್ಚು,verb,validation,0,muril,0.99865466
v2_00499,ಹೊಡೆ,verb,validation,1,muril,0.998979
v2_00500,ಬಲೆ,noun,validation,0,muril,0.99954206
v2_00501,ಹಾಕು,verb,validation,0,muril,0.9995791
v2_00502,ರಕ್ಷಿಸು,verb,validation,1,muril,0.99975574
v2_00503,ಗಟ್ಟಿಯಾದ,adjective,validation,0,muril,0.99931526
v2_00504,ಹೇಳು,verb,validation,0,muril,0.99958146
v2_00505,ಹರಡು,verb,validation,0,muril,0.9997537
v2_00506,ಹಾನಿ,noun,validation,0,muril,0.99935144
v2_00507,ಹಾಕು,verb,validation,0,muril,0.9998291
v2_00508,ಶಕ್ತಿ,noun,validation,0,muril,0.9990734
v2_00509,ಒಣಗಿದ,adjective,validation,1,muril,0.9996466
v2_00510,ದಂಡ,noun,validation,0,muril,0.998942
v2_00511,ಬಲೆ,noun,validation,0,muril,0.9991475
v2_00512,ಗಟ್ಟಿಯಾದ,adjective,validation,1,muril,0.99922943
v2_00513,ಪೆಟ್ಟು,noun,validation,0,muril,0.9993559
v2_00514,ತೆಗೆ,verb,validation,0,muril,0.9981597
v2_00515,ತೆಗೆ,verb,validation,1,muril,0.99913883
v2_00516,ಮುರಿ,verb,validation,1,muril,0.9997803
v2_00517,ಪೆಟ್ಟು,noun,validation,1,muril,0.9997068
v2_00518,ಹರಡು,verb,validation,1,muril,0.99963176
v2_00519,ಹೊಡೆ,verb,validation,1,muril,0.99870723
v2_00520,ಓಡಿಸು,verb,validation,0,muril,0.998924
v2_00521,ಹಗ್ಗ,noun,validation,0,muril,0.99943095
v2_00522,ಗಂಟು,noun,validation,0,muril,0.99925244
v2_00523,ಹಗ್ಗ,noun,validation,1,muril,0.99988437
v2_00524,ಜ್ಞಾನ,noun,validation,1,muril,0.9993539
v2_00525,ಪೆಟ್ಟು,noun,validation,0,muril,0.9995156
v2_00526,ತೆಗೆ,verb,validation,0,muril,0.9992683
v2_00527,ಬಲೆ,noun,validation,1,muril,0.999818
v2_00528,ತೆಗೆ,verb,validation,0,muril,0.99918973
v2_00529,ಹಾಕು,verb,validation,0,muril,0.9995014
v2_00530,ಹೇಳು,verb,validation,0,muril,0.9995185
v2_00531,ಅಧಿಕೃತ,adjective,validation,1,muril,0.99937606
v2_00532,ಹಗ್ಗ,noun,validation,1,muril,0.99975044
v2_00533,ಹಾನಿ,noun,validation,0,muril,0.9995004
v2_00534,ಸಮೂಹ,noun,validation,1,muril,0.99960196
v2_00535,ಕಠಿಣವಾದಂತ,adjective,validation,0,muril,0.99923205
v2_00536,ದುಃಖ,noun,validation,0,muril,0.99921
v2_00537,ಸಮಯ,noun,validation,1,muril,0.99982977
v2_00538,ಮುರಿ,verb,validation,1,muril,0.99926996
v2_00539,ಗಂಟು,noun,validation,1,muril,0.99908674
v2_00540,ಹಾನಿ,noun,validation,1,muril,0.99930733
v2_00541,ಸಮಯ,noun,validation,1,muril,0.999689
v2_00542,ಹೊಡೆ,verb,validation,0,muril,0.99932414
v2_00543,ಬಲೆ,noun,validation,1,muril,0.99856544
v2_00544,ಒಳ್ಳೆಯ,adjective,validation,0,muril,0.9994719
v2_00545,ಕಠಿಣವಾದ,adjective,test,0,muril,0.99937004
v2_00546,ಜಾಲ,noun,test,1,muril,0.99846876
v2_00547,ಹೊಡೆ,verb,test,0,muril,0.9994188
v2_00548,ಮುಚ್ಚು,verb,test,0,muril,0.9997539
v2_00549,ದಂಡ,noun,test,0,muril,0.99942774
v2_00550,ಮಾಡು,verb,test,1,muril,0.9996529
v2_00551,ಮುರಿ,verb,test,1,muril,0.9987978
v2_00552,ಕಠಿಣವಾದ,adjective,test,0,muril,0.999327
v2_00553,ಒಣಗಿದ,adjective,test,1,muril,0.9996479
v2_00554,ಜಗಳ,noun,test,0,muril,0.9997235
v2_00555,ಪೆಟ್ಟು,noun,test,0,muril,0.9989024
v2_00556,ಹಗ್ಗ,noun,test,1,muril,0.9994026
v2_00557,ಒಣಗಿದ,adjective,test,1,muril,0.9992136
v2_00558,ಮುರಿ,verb,test,1,muril,0.99854314
v2_00559,ಮುಚ್ಚು,verb,test,1,muril,0.9995971
v2_00560,ಹಾಳು_ಮಾಡು,verb,test,0,muril,0.999659
v2_00561,ಒಣಗಿದ,adjective,test,0,muril,0.9989518
v2_00562,ಹಾಳು_ಮಾಡು,verb,test,1,muril,0.99971074
v2_00563,ಗಂಟು,noun,test,1,muril,0.9996729
v2_00564,ತೆಗೆ,verb,test,1,muril,0.99873644
v2_00565,ದುಃಖ,noun,test,0,muril,0.9993316
v2_00566,ಅಧಿಕೃತ,adjective,test,1,muril,0.99939483
v2_00567,ದುಃಖ,noun,test,1,muril,0.9999057
v2_00568,ಗಟ್ಟಿಯಾದಂತ,adjective,test,0,muril,0.9992522
v2_00569,ಹರಡು,verb,test,0,muril,0.9994292
v2_00570,ಮಾಡು,verb,test,0,muril,0.9992941
v2_00571,ದಂಡ,noun,test,1,muril,0.9991895
v2_00572,ಹೊಡೆ,verb,test,1,muril,0.9993529
v2_00573,ಕಟ್ಟು,noun,test,1,muril,0.99956703
v2_00574,ಹಾಳು_ಮಾಡು,verb,test,0,muril,0.99941385
v2_00575,ಹಾನಿ,noun,test,0,muril,0.9998142
v2_00576,ಹೇಳು,verb,test,0,muril,0.99957234
v2_00577,ಜ್ಞಾನ,noun,test,1,muril,0.9991789
v2_00578,ಹರಡು,verb,test,0,muril,0.999483
v2_00579,ಸ್ಥಿರವಾದ,adjective,test,0,muril,0.9995531
v2_00580,ಹೊಡೆ,verb,test,1,muril,0.9993378
v2_00581,ಕಟ್ಟು,noun,test,0,muril,0.9988788
v2_00582,ಕಠಿಣವಾದಂತಹ,adjective,test,0,muril,0.99972576
v2_00583,ವರ್ಗ,noun,test,1,muril,0.9988499
v2_00584,ಒಳ್ಳೆಯ,adjective,test,1,muril,0.9996821
v2_00585,ಸಮಯ,noun,test,1,muril,0.99981475
v2_00586,ಜ್ಞಾನ,noun,test,0,muril,0.99947
v2_00587,ಮುರಿ,verb,test,0,muril,0.9992525
v2_00588,ತೆಗೆ,verb,test,0,muril,0.9993844
v2_00589,ದುಃಖ,noun,test,0,muril,0.99943364
v2_00590,ಹರಡು,verb,test,1,muril,0.99967104
v2_00591,ತೆಗೆ,verb,test,0,muril,0.9986828
v2_00592,ಗುಂಪು,noun,test,0,muril,0.9992395
v2_00593,ಮಾಡು,verb,test,0,muril,0.9994876
v2_00594,ಜಗಳ,noun,test,1,muril,0.99928683
v2_00595,ಹಾಳು_ಮಾಡು,verb,test,1,muril,0.999622
v2_00596,ದಂಡ,noun,test,1,muril,0.9998607
v2_00597,ಮಾಡು,verb,test,0,muril,0.99933255
v2_00598,ಕಟ್ಟು,noun,test,1,muril,0.99988157
v2_00599,ಜ್ಞಾನ,noun,test,1,muril,0.9994346
v2_00600,ದಂಡ,noun,test,0,muril,0.99962956
v2_00601,ಹಾನಿ,noun,test,0,muril,0.9997448
v2_00602,ಹೊಡೆ,verb,test,0,muril,0.9997375
v2_00603,ಆಗು,verb,test,0,muril,0.9995089
v2_00604,ಜಗಳ,noun,test,1,muril,0.9991949
v2_00605,ಸಮೂಹ,noun,test,0,muril,0.999704
v2_00606,ಗಂಟು,noun,test,0,muril,0.9992465
v2_00607,ಗಟ್ಟಿಯಾದಂತ,adjective,test,1,muril,0.9997011
v2_00608,ಆರಿಸು,verb,test,0,muril,0.99902785
v2_00609,ಹೊಡೆ,verb,test,0,muril,0.999247
v2_00610,ಓಡಿಸು,verb,test,1,muril,0.99939096
v2_00611,ಹೊಡೆ,verb,test,0,muril,0.9996309
v2_00612,ಹಗ್ಗ,noun,test,0,muril,0.9991261
v2_00613,ತೆಗೆ,verb,test,1,muril,0.99961287
v2_00614,ಮಾಡು,verb,test,1,muril,0.9993488
v2_00615,ಶಕ್ತಿ,noun,test,1,muril,0.99989575
v2_00616,ವರ್ಗ,noun,test,0,muril,0.99909693
v2_00617,ವರ್ಗ,noun,test,1,muril,0.9997045
v2_00618,ಸಮಯ,noun,test,1,muril,0.99940974
v2_00619,ಆಗು,verb,test,1,muril,0.99966884
v2_00620,ಸಮಯ,noun,test,0,muril,0.9995024
v2_00621,ಬರು,verb,test,0,muril,0.9991117
v2_00622,ಒಣಗಿದ,adjective,test,0,muril,0.9993708
v2_00623,ಮಾಡು,verb,test,0,muril,0.99934846
v2_00624,ಆರಿಸು,verb,test,1,muril,0.999677
v2_00625,ದುಃಖ,noun,test,1,muril,0.9994097
v2_00626,ಬಲೆ,noun,test,1,muril,0.99955255
v2_00627,ಮಾಡು,verb,test,0,muril,0.9995354
v2_00628,ಓಡಿಸು,verb,test,1,muril,0.9991462
v2_00629,ಜಗಳ,noun,test,0,muril,0.9995342
v2_00630,ಜಾಲ,noun,test,0,muril,0.99878377
v2_00631,ಹೊಡೆ,verb,test,1,muril,0.9996402
v2_00632,ಜಾಲ,noun,test,0,muril,0.99954915
v2_00633,ಸಮಯ,noun,test,1,muril,0.9997181
v2_00634,ಶಕ್ತಿ,noun,test,0,muril,0.9997939
v2_00635,ಆಗು,verb,test,1,muril,0.9996612
v2_00636,ಆರಿಸು,verb,test,1,muril,0.99925435
v2_00637,ಕಟ್ಟು,noun,test,1,muril,0.9994674
v2_00638,ಪೆಟ್ಟು,noun,test,1,muril,0.9998778
v2_00639,ತೆಗೆ,verb,test,0,muril,0.9997266
v2_00640,ಹೇಳು,verb,test,1,muril,0.9998106
