word,pos,synset_id,gloss,lemma_names
ಜ್ಞಾನ,noun,3649,ಆ ಮಾತು ಮುಂತಾದವು ಯಾರನ್ನಾದರೂ ಯಾವುದಾದರು ವಿಷಯದ ಜ್ಞಾನ ಅಥವಾ ಪರಿಚಯವನ್ನು ಮಾಡುವುದಕ್ಕೋಸ್ಕರ ಮಾತನಾಡಲಾಗುತ್ತದೆ,"[""ಸುದ್ಧಿ"", ""ಸೂಚನೆ"", ""ವಿನಂತಿ"", ""ವಿಜ್ಞಾಪನೆ"", ""ಪರಿಚಯ"", ""ತಿಳಿವಳಿಕೆ"", ""ಜ್ಞಾನ"", ""ಗುರ್ತು"", ""ಪೂರ್ವ_ಸೂಚನೆ""]"
ಜ್ಞಾನ,noun,3836,ಯಾವುದೇ ಕತೆ ಕಾದಂಬರಿ ಕಾವ್ಯ ಮುಂತಾದ ಬರಹಗಳು ಹೇಳುವ ತಮ್ಮ ಧ್ಯೇಯ ವಾಕ್ಯ,"[""ನೀತಿ"", ""ಉಪದೇಶ"", ""ಜ್ಞಾನ"", ""ತಿಳಿವು""]"
ಜ್ಞಾನ,noun,4792,ಹೊಳಪಿನ ಮಿಲನ ಅಥವಾ ಸ್ಥಿತಿ/ರಂಗು,"[""ತಿಳುವು"", ""ಅರಿವು"", ""ನೆರಳು"", ""ಸಂಕೇತ"", ""ಹೊಳಪು"", ""ಪ್ರಕಾಶ"", ""ಪ್ರತಿಬಿಂಬ"", ""ಜ್ಞಾನ""]"
ಜ್ಞಾನ,noun,6009,"ಜನ-ಸಾಧಾರಣರ ಹಿತಕ್ಕಾಗಿ ವಿಧಾನ/ವಿಚಾರ, ಆಚರಣೆಗಳನ್ನು ಹೇಳುವಂತಹ ಧಾರ್ಮಿಕವಾದ ಗ್ರಂಥ","[""ಶಾಸ್ತ್ರ"", ""ಧರ್ಮಶಾಸ್ತ್ರ"", ""ತತ್ವ"", ""ಜ್ಞಾನ""]"
ಜ್ಞಾನ,noun,6922,ಬುದ್ಧಿಯಿಂದ ಪ್ರಾಪ್ತವಾಗಿರುವ ಜ್ಞಾನ,"[""ಬುದ್ಧಿ"", ""ಪ್ರಜ್ಞೆ"", ""ಜ್ಞಾನ"", ""ವಿವೇಕ"", ""ಅರಿವು""]"
ಜ್ಞಾನ,noun,881,ಜ್ಞಾನವಿರುವಿಕೆಯನ್ನು ಸೂಚಿಸುವುದು,"[""ವಿದ್ಯೆ"", ""ಪಾಂಡಿತ್ಯ"", ""ಜ್ಞಾನ"", ""ತಿಳುವಳಿಕೆ"", ""ಓದು""]"
ಜ್ಞಾನ,noun,99,ಯಾವುದೇ ವಸ್ತು ವಿಷಯದ ಬಗ್ಗೆ ಇರುವ ಹೆಚ್ಚಿನ ತಿಳುವಳಿಕೆ,"[""ಜ್ಞಾನ"", ""ತಿಳಿವು"", ""ಅರಿವು""]"
ದುಃಖ,noun,10045,ಸಂಕಟ ಅಥವಾ ಅಪ್ಪತ್ತಿನ ಸಮಯ,"[""ಸಂಕಟ_ಕಾಲ"", ""ವಿಪ್ಪತ್ತಿನ_ಕಾಲ"", ""ಆಪತ್ತಕಾಲ"", ""ಸಂಕಟ-ಕಾಲ"", ""ಆಪತ್ತಕಾಲ"", ""ತರ್ತುಕಾಲ"", ""ಕಷ್ಟ"", ""ದುಃಖ""]"
ದುಃಖ,noun,11624,ಇನ್ನೊಬ್ಬರಿಂದ ಬಂದೊದಗುವಂತಹ ಹಾನಿ,"[""ಸಂಕಷ್ಟ"", ""ಆಘಾತ"", ""ಶೋಕ"", ""ದುಃಖ""]"
ದುಃಖ,noun,1403,ಮನಸ್ಸಿಗೆ ಅಪ್ರಿಯ ಮತ್ತು ಕಷ್ಟ ಕೊಡುವ ಅವಸ್ಥೆ ಅಥವಾ ಅಂಯಹ ಮಾತುಗಳಿಂದ ಪಾರಾಗಲು ಸ್ವಾಭಾವಿಕೆ ಪ್ರವೃತಿಯನ್ನು ಹೊಂದಿರುವುದು,"[""ದುಃಖ"", ""ಕೆಡುಕು"", ""ಹಾನಿ"", ""ಸಂಕಟ"", ""ತೋಡಕು"", ""ಕಷ್ಟ"", ""ಚಿಂತೆ"", ""ವ್ಯಾಕುಲತೆ""]"
ದುಃಖ,noun,2174,ಬೇಸರ ಪಡುವ ಅಥವಾ ಯಾವುದೇ ಕೆಲಸದಲ್ಲಿ ಮನಸ್ಸು ಮಾಡದೆ ಇರುವ ಅವಸ್ಥೆ ಅಥವಾ ಭಾವನೆ,"[""ಬೇಸರ"", ""ಖಿನ್ನತೆ"", ""ಆತಂಕ"", ""ಖೇದ"", ""ಪರಿತಾಪ"", ""ಪೇಚಾಟ"", ""ಬೇಜಾರು"", ""ಭಯ"", ""ಸಂಕಟ"", ""ಬೇನೆ"", ""ಉದಾಸೀನತೆ"", ""ದುಃಖ"", ""ವ್ಯಥೆ"", ""ಅಸಂತೋಷ"", ""ಅಸಂತುಷ್ಟ"", ""ವಿರಕ್ತಿ""]"
ದುಃಖ,noun,2819,ಸಣ್ಣ ಪುಟ್ಟ ತಪ್ಪುಗಳನ್ನು ಮಾಡಿದಾಗ ವ್ಯಕ್ತಪಡಿಸುವ ಮನಸ್ಸಿನ ವ್ಯಥೆ ಅಥವಾ ವಿಷಾದ,"[""ಖೇದ"", ""ದುಃಖ"", ""ಬಳಲಿಕೆ"", ""ಪರಿತಾಪ"", ""ಅನುತಾಪ""]"
ದುಃಖ,noun,2967,"ತೊಂದರೆ, ದುಃಖದ ಸ್ಥಿತಿ ಅಥವಾ ಭಾವ","[""ದುಃಖ"", ""ತೊಂದರೆ"", ""ಕೊರತೆ"", ""ಕಷ್ಟದ_ಪರಿಸ್ಥಿತಿ"", ""ಉಪದ್ರವದ_ಪರಿಸ್ಥಿತಿ"", ""ಹಿಂಸೆ"", ""ಅಭಾವ""]"
ದುಃಖ,noun,3306,ಮನಸ್ಸಿನಲ್ಲಿಯೇ ಕೊರಗುವಿಕೆ ಅಥವಾ ವ್ಯಥೆಪಡುವಿಕೆ,"[""ಮನೋವ್ಯಥೆ"", ""ಕೊರಗು"", ""ಅಳಲು"", ""ವ್ಯಸನ"", ""ದುಃಖ""]"
ದುಃಖ,noun,3656,ಯಾವುದಾದರು ಅನಿಷ್ಟಕರವಾದ ಘಟನೆಯಲ್ಲಿ ಉತ್ಪತ್ತಿಯಾಗುವ ಸ್ಥಿತಿ ಅದರಿಂದ ದೊಡ್ಡದಾದಂತಹ ಹಾನಿಯುಂಟಾಗುತ್ತದೆ,"[""ಸಂಕಟ"", ""ಕಷ್ಟ"", ""ಆಪತ್ತು"", ""ವಿಷಮಸ್ಥಿತಿ"", ""ಅನಿಷ್ಟ"", ""ಹಾಲಾಹಲ"", ""ನೋವು"", ""ದುಃಖ"", ""ತ್ರಾಸ"", ""ಇರುಕಾದ"", ""ಸಂಕೀರ್ಣವಾದ"", ""ಇಕ್ಕಟ್ಟಾದ"", ""ಕಷ್ಟದಾಯಕವಾದ""]"
ದುಃಖ,noun,5293,ಪ್ರಿಯವಾದ ವ್ಯಕ್ತಿ ಮರಣ ಅಥವಾ ವಿಯೋಗದ/ಅಗಲಿಕೆಯ ಕಾರಣ ಮನಸ್ಸಿನಲ್ಲಿ ಉಂಟಾಗುವಂತಹ ಉತ್ಕೃಷ್ಟವಾದ ದುಃಖ,"[""ದುಃಖ"", ""ಶೋಕ"", ""ವ್ಯಥೆ"", ""ಅಳಲು"", ""ಕಷ್ಟ"", ""ವ್ಯಸನ""]"
ದುಃಖ,noun,6497,ಅಭಿಲಾಶೆಯು ಪೂರ್ತಿಯಾಗದೆ ಇರುವಾಗ ಮನಸ್ಸಿನಲ್ಲಿ ಉಂಟಾಗುವಂತಹ ದುಃಖ,"[""ಶೋಕ"", ""ದುಃಖ"", ""ವಿಷಾದ"", ""ವ್ಯಸನ"", ""ಆಲಸ್ಯ"", ""ದಣಿವು""]"
ದುಃಖ,noun,8092,ಯಾರಾದರೂ ಸತ್ತಾಗ ವ್ಯಥೆಪಡುವುದು,"[""ಶೋಕ"", ""ದುಃಖ""]"
ದುಃಖ,noun,9116,ಯಾರಾದರೊಬ್ಬರ ದುಃಖದ ಅಥವಾ ಕಷ್ಟದ ವರ್ಣನೆ,"[""ದುಗುಡ"", ""ದುಃಖ"", ""ದುಃಖಕಥೆ"", ""ತ್ರಾಸದಕಥೆ"", ""ದುಮ್ಮಾನಕಥೆ"", ""ವ್ಯತೆ""]"
ಪೆಟ್ಟು,noun,10775,"ಯಾವುದೇ ವಸ್ತುವಿಗೆ ಡಿಕ್ಕಿ ಹೊಡೆದಾಗ, ಬೀದ್ದಾಗ ಮತ್ತು ಜಾರಿದಾಗ ದೇಹಕ್ಕೆ ನೋವು ಅಥವಾ ಗಾಯ","[""ಗಾಯ"", ""ಪೆಟ್ಟು""]"
ಪೆಟ್ಟು,noun,11534,"ಯಾವುದಾದರು ವಸ್ತು, ಪರಿಸ್ಥಿತಿ ಮೊದಲಾದವುಗಳ ಹಿಡಿತ ಅಥವಾ ಹೊಡೆತಕ್ಕೆ ಸಿಕ್ಕಿಕೊಳುವ ಕ್ರಿಯೆ","[""ಹೊಡೆತ"", ""ಏಟು"", ""ಆಘಾತ"", ""ಹಾನಿ"", ""ಪೆಟ್ಟು""]"
ಪೆಟ್ಟು,noun,13938,ಆಘಾತವಾದಾಗ ಆಗುವಂತಹ ನೋವಿನ ಅವಸ್ಥೆ ಅಥವಾ ಭಾವ,"[""ಗಾಯ"", ""ಪೆಟ್ಟು""]"
ಪೆಟ್ಟು,noun,23331,ಹೊಡೆಯುವ ಕ್ರಿಯೆ ಅಥವಾ ಭಾವ,"[""ಹೊಡೆ"", ""ಬಡಿ"", ""ಕೊಲ್ಲು"", ""ಕೊಲ್ಲುವಿಕೆ"", ""ವಧೆ"", ""ಏಟು"", ""ಪೆಟ್ಟು""]"
ಪೆಟ್ಟು,noun,36716,"ಬಲ-ಪರೀಕ್ಷೆ, ಮನಸ್ಸಿಗೆ ಆನಂದ, ವ್ಯಾಯಾಮ ಇತ್ಯಾದಿಗಳಿಗಾಗಿ ಇಬ್ಬರು ವ್ಯಕ್ತಿಗಳು ಪರಸ್ಪರ ಹಣೆ ಅಥವಾ ತಲೆಯಿಂದ ಒಬ್ಬರನ್ನೊಬ್ಬರು ಆಘಾತ ಮಾಡುತ್ತಾ ಅಥವಾ ನೂಕುತ್ತಾ ಮಾಡುವ ಕ್ರಿಯೆ ಅಥವಾ ಭಾವನೆ","[""ಪೆಟ್ಟು"", ""ಏಟು"", ""ಹೊಡೆತ""]"
ಪೆಟ್ಟು,noun,5185,ಅಂಗೈಯಿಂದ ಆಗುವಂತಹ ಒಂದು ಆಘಾತ/ಹೊಡೆತ,"[""ಕೆನ್ನೆ_ಏಟು"", ""ಹೊಡೆತ"", ""ಏಟು"", ""ಪೆಟ್ಟು"", ""ಒಡೆ"", ""ಒಡೆತ""]"
ಪೆಟ್ಟು,noun,5615,ಸೀಳು ಮತ್ತು ಕೂಯ್ದುಕೊಂಡಿದ್ದರಿಂದ ಅದ ಗಾಯ/ಪೆಟ್ಟು,"[""ಗಾಯ"", ""ಕಚ್ಚು"", ""ಪೆಟ್ಟು""]"
ಪೆಟ್ಟು,noun,5805,ಮನಸ್ಸಿಗೆ ಆಘಾತವನ್ನುಂಟುಮಾಡುವ ಕ್ರಿಯೆ,"[""ಆಘಾತ"", ""ದಕ್ಕೆ"", ""ಪೆಟ್ಟು"", ""ದಿಗ್ಬ್ರಮೆ"", ""ದಿಗ್ಭ್ರಾಂತಿ""]"
ಪೆಟ್ಟು,noun,593,ಯಾವುದೇ ವಸ್ತು ಅಥವಾ ಸಂಗತಿಯಿಂದ ದೇಹಕ್ಕೆ ಅಥವಾ ಮನಸ್ಸಿಗೆ ನೋವಾಗುವಂತೆ ಪರಿಣಾಮ ಬೀರುವುದು,"[""ಏಟು"", ""ಪೆಟ್ಟು"", ""ಹೊಡೆತ""]"
ಪೆಟ್ಟು,noun,8653,ಹೊಡೆಯುವ ಕ್ರಿಯೆ,"[""ಹೊಡೆಯುವುದು"", ""ಹೊಡೆತ"", ""ಹೊಡೆಯುವಿಕೆ"", ""ಪ್ರಹಾರ"", ""ಬಡಿತ"", ""ಪೆಟ್ಟು"", ""ಆಘಾತ"", ""ಯುದ್ಧ""]"
ಪೆಟ್ಟು,noun,8680,ಚರ್ಮ ಕಿತ್ತು ದೇಹದಲ್ಲುಂಟಾಗುವ ಕಚ್ಚು,"[""ಗಾಯ"", ""ಪೆಟ್ಟು"", ""ಕಚ್ಚು""]"
ಪೆಟ್ಟು,noun,8715,ಒಂದು ವಸ್ತುವಿನಿಂದ ಇನ್ನೊಂದು ವಸ್ತುವಿಗೆ ಆಗುವ ವೇಗಪೂರ್ಣವಾದ ಸ್ಪರ್ಶ,"[""ಹೊಡೆತ"", ""ಪೆಟ್ಟು""]"
ಬಲೆ,noun,12880,"ಒಂದಕ್ಕೊಂದು ಸಂಬಂಧಿಸಿದಂತೆ ಹೆಣದುಕೊಂಡಿರುವ ವಿಷಯಗಳು, ವಸ್ತುಗಳು, ವ್ಯಕ್ತಿಗಳು ಇಲ್ಲವೆ ಪರಿಕಲ್ಪನೆಗಳ ಸಮೂಹ/ಗುಂಪು","[""ಜಾಲ"", ""ಬಲೆ""]"
ಬಲೆ,noun,13950,"ಕ್ರೋಶ, ಸೂಚಿ ಮೊದಲಾದವುಗಳಿಂದ ನೇಯುವ ಒಂದು ಕ್ರಮ","[""ಬಲೆ""]"
ಬಲೆ,noun,26732,"ಬಟ್ಟೆ, ಪ್ಲಾಸ್ಟಿಕ್, ನಾರು ಮುಂತಾದವುಗಳ ಹಗ್ಗದಿಂದ ಹೆಣೆಯಲಾದ ಟೆನಿಸ್ ಮುಂತಾದ ಆಟಾಗಳಿಗಾಗಿ ಮಾಡಲಾದ ಒಂದು ಬಲೆಯಾಕಾರದ ಪಟ್ಟಿ","[""ಬಲೆ"", ""ನೆಟ್"", ""ಜಾಲ"", ""ಬಲೆ""]"
ಬಲೆ,noun,27437,"ಫುಟ್ಬಾಲ್, ಹಾಕಿ ಮೊದಲಾದವುಗಳಲ್ಲಿ ಬಾಲ್ ಹೋಗಿ ಸೇರಬೇಕಾದ ಬಲೆಯಿಂದ ಕೂಡಿದ ಗುರಿ","[""ಬಲೆ""]"
ಬಲೆ,noun,27443,"ಬಟ್ಟೆ, ದಾರ, ನೂಲು ಅಥವಾ ಹಗ್ಗ ಮೊದಲಾದವುಗಳಿಂದ ಹೆಣೆದು ಮಾಡಿವಂತಹ ವಸ್ತು","[""ಬಲೆ"", ""ಜಾಲ"", ""ಜಾಳಿಗೆ""]"
ಬಲೆ,noun,34817,ಲಾಕ್ಷಣಿಕ ಅರ್ಥದಲ್ಲಿ ಹೇಳುವುದಾದರೆ ಯಾರೋ ಒಬ್ಬ ವ್ಯಕ್ತಿ ಕಾರಣಾತರದಿಂದ ಬೇರೆ ವ್ಯಕ್ತಿಯ ಮೊಸಕ್ಕೆ ಒಳಗಾಗುವರು,"[""ಬಲೆ""]"
ಬಲೆ,noun,35155,ಯಾವುದೋ ಒಂದು ವ್ಯವಸ್ಥೆ ಅಥವಾ ಪರಿಸ್ಥಿತಿಯಲ್ಲಿ ಸಿಲುಕಿದಾಗ ಅದರಿಂದ ತಪ್ಪಿಸಿಕೊಂಡು ಬರಲು ಸಾಧ್ಯವಿಲ್ಲ,"[""ಬಲೆ"", ""ಜಾಲ""]"
ಬಲೆ,noun,35161,"ಯಾರೋ ಒಬ್ಬರನ್ನು ನಂಬಿಸಲು ಅಥವಾ ಮೋಸ ಮಾಡಲು ಬಣ್ಣ ಬಣ್ಣದ ಮಾತುಗಳನ್ನು ಆಡಿ ಅದರಿಂದ ಅವರ ಮನಸ್ಸಿನಲ್ಲಿ ಆಸೆ, ಧೈರ್ಯ ಸಾಹಸ ಇತ್ಯಾದಿ ಮೂಡಿಸುವುದು","[""ಜಾಲ"", ""ಬಲೆ""]"
ಬಲೆ,noun,35790,"ವೃತ್ತಿಸಂಬಂಧವಾದ ಅಥವಾ ಸಾಮಾಜಿಕ ಉದ್ದೇಶಗಳಿಗಾಗಿ ಮಾಹಿತಿ, ಸಂಪರ್ಕಗಳು ಮತ್ತು ಅನುಭವಗಳನ್ನು ವಿನಿಯಮ ಮಾಡಿಕೊಳ್ಳುವ ಜನರ ತಂಡ","[""ಜಾಲ"", ""ಬಲೆ"", ""ಜಾಲಬಂಧ""]"
ಬಲೆ,noun,36957,ಯಾವುದಾದರು ಕೀಟ ತನ್ನ ಶರೀರದ ಸುತ್ತ ಜೊಲ್ಲಿನಿಂದ ಹೆಣೆದು ಕೊಳ್ಳುವ ಬಲೆ,"[""ಕೋಶ"", ""ಬಲೆ""]"
ಬಲೆ,noun,600,"ತಂತಿ ಅಥವಾ ದಾರದಿಂದ ಮಾಡಿರುವ ಜಾಲದಿಂದ ಮೀನುಗಳು, ಹಕ್ಕಿಗಳನ್ನು ಹಿಡಿಯಲು ಬಳಸುವರು","[""ಜಾಲ"", ""ಬಲೆ"", ""ಪಾಶ""]"
ಬಲೆ,noun,7019,"ಹಗ್ಗ, ನೂಲು ಮೊದಲಾದವುಗಳ ಬಲೆ ಮಧ್ಯೆದಲ್ಲಿ ಸಿಕ್ಕಿಕೊಳ್ಳುವ ಜೀವಿ ಬಂಧನಕ್ಕೊಳ್ಳಗಾಗುತ್ತದೆ ಮತ್ತು ಬಲೆಯನ್ನು ಗಟ್ಟಿಯಾಗಿ ಕಟ್ಟುವುದರಿಂದ ಪ್ರಾಯಶಃ ಸತ್ತು ಹೋಗುತ್ತದೆ","[""ಬಲೆ"", ""ಬಂಧನ"", ""ಕಟ್ಟು"", ""ಜಾಲ"", ""ಹಗ್ಗ"", ""ಪಾಶ""]"
ಹಗ್ಗ,noun,13156,ಹುಲ್ಲಿನಿಂದ ಮಾಡಿದ ಹಗ್ಗ,"[""ಹುರಿ"", ""ಹಗ್ಗ""]"
ಹಗ್ಗ,noun,2670,ಹೊರಸು ಅಥವಾ ಮಂಚದ ಹೆಣಿಕೆ ಬಿಗಿಯುವ ಹಗ್ಗ,"[""ಹೊರಸು"", ""ಹಗ್ಗ"", ""ಮಂಚದ_ಹೆಣಿಕೆಯನ್ನು_ಕಟ್ಟವ_ಹಗ್ಗ""]"
ಹಗ್ಗ,noun,3827,ಹುಲ್ಲು ಅಥವಾ ನಾರನಿಂದ ಮಾಡಿರುವಂತಹ ದಪ್ಪ ಹಗ್ಗ,"[""ಹಗ್ಗ""]"
ಹಗ್ಗ,noun,5854,"ದಾರ, ರೇಷ್ಮೆ, ಉಣ್ಣೆ ಮುಂತಾದವುಗಳನ್ನು ಸೇರಿಸಿ ಮಾಡಿರುವ ದಪ್ಪವಾದ ನೂಲು","[""ನೂಲು"", ""ದಾರ"", ""ಹುರಿ"", ""ಹಗ್ಗ"", ""ಸೂತ್ರ""]"
ಹಗ್ಗ,noun,5899,"ಹಸುಗಳ ಒಣಗಿದ ಕರುಳ, ಚರ್ಮವನ್ನು ತಿರುಚಿ ಮಾಡಿರುವ ಬಲವಾದ ಹಗ್ಗ","[""ಹುರಿ"", ""ಬೀವು"", ""ಹಗ್ಗ""]"
ಹಗ್ಗ,noun,7019,"ಹಗ್ಗ, ನೂಲು ಮೊದಲಾದವುಗಳ ಬಲೆ ಮಧ್ಯೆದಲ್ಲಿ ಸಿಕ್ಕಿಕೊಳ್ಳುವ ಜೀವಿ ಬಂಧನಕ್ಕೊಳ್ಳಗಾಗುತ್ತದೆ ಮತ್ತು ಬಲೆಯನ್ನು ಗಟ್ಟಿಯಾಗಿ ಕಟ್ಟುವುದರಿಂದ ಪ್ರಾಯಶಃ ಸತ್ತು ಹೋಗುತ್ತದೆ","[""ಬಲೆ"", ""ಬಂಧನ"", ""ಕಟ್ಟು"", ""ಜಾಲ"", ""ಹಗ್ಗ"", ""ಪಾಶ""]"
ಹಗ್ಗ,noun,7177,ಅತಿ ದಪ್ಪವಾದ ಹಗ್ಗ ಅಥವಾ ದಪ್ಪವಾದ ದಾರ,"[""ದಾರ"", ""ಹಗ್ಗ""]"
ಹಗ್ಗ,noun,7178,ದಪ್ಪ ಹಗ್ಗ,"[""ಹಗ್ಗ"", ""ದಾರ""]"
ಹಗ್ಗ,noun,7203,ಬಾವಿಯಿಂದ ನೀರು ತುಂಬಿದ ಬಿಂದುಗೆಯನ್ನು ಎಳೆಯಲು ಬಳಸುವ ಹಗ್ಗ,"[""ಹಗ್ಗ"", ""ಸಣಬಿನ_ದಪ್ಪ_ಹಗ್ಗ""]"
ಹಗ್ಗ,noun,7969,ಒಂದು ತರಹದ ದಪ್ಪ ಹಗ್ಗ ಭಾರವಾದ ಸಮಾನುಗಳನ್ನು ಕಟ್ಟುವ ಕೆಲಸಕ್ಕೆ ಬರುವುದು,"[""ಹಗ್ಗ"", ""ದಾರ"", ""ಸುತ್ಲಿ_ದಾರ""]"
ಹಗ್ಗ,noun,8330,ಸೆಣಬು/ನಾರಿನ ದಾರ,"[""ಹಗ್ಗ"", ""ತೆಳುವಾದ_ದಾರ"", ""ಹುರಿ""]"
ಹಗ್ಗ,noun,848,"ಕತ್ತಾಳಿ ನಾರು, ತೆಂಗಿನ ಜುಪುರು, ಸೆಣಬಿನ ನಾರು, ಬಟ್ಟೆ ಪ್ಲಾಸ್ಟಿಕು ಮುಂತಾದವುಗಳಿಂದ ಹೆಣೆದು ಮಾಡಿರುವಂತಹುದು ವಿಶೇಷವಾಗಿ ಕಟ್ಟಲು ಬಿಗಿಯಲು ಬಳಸಲಾಗುತ್ತದೆ","[""ಹಗ್ಗ"", ""ಹುರಿ"", ""ನೇಣು"", ""ರಜ್ಜು""]"
ಹೇಳು,verb,10711,ಸಂಕಟದ ಸ್ಥಿತಿಯಲ್ಲಿ ಗುಪ್ತವಾದ ವಿಷಯಗಳನ್ನು ಹೇಳುವುದು,"[""ಹೊರಹಾಕು"", ""ಹೊರಗೆಡಹು"", ""ಹೇಳು"", ""ತಪ್ಪು_ಒಪ್ಪಿಸಿಕೊ"", ""ನಿಜಹೇಳು""]"
ಹೇಳು,verb,10933,ಕರೆಯುವ ಪ್ರಕ್ರಿಯೆ,"[""ಹೇಳು""]"
ಹೇಳು,verb,11482,ಇನ್ನೊಬ್ಬರು ಕೇಳಿಸಿಕೊಳ್ಳುವಂತೆ ಮಾಡು,"[""ಹೇಳು"", ""ಕೇಳಿಸು""]"
ಹೇಳು,verb,11483,ನಿಕೃಷ್ಟವಾಗಿ ಹೇಳು,"[""ಹೇಳು"", ""ಕೇಳಿಸು"", ""ಶೃತಪಡಿಸು""]"
ಹೇಳು,verb,11728,"ನೆನಪಿನ ಶಕ್ತಿಯಿಂದ ಅಥವಾ ಪುಸ್ತಕದಿಂದ ಯಾರೋ ಒಬ್ಬರಿಗೆ ಕೇಳಿಸುವಂತೆ ಮಂತ್ರ, ಕವಿತೆ ಮುಂತಾದವುಗಳನ್ನು ಹೇಳುವ ಪ್ರಕ್ರಿಯೆ","[""ಹೇಳು""]"
ಹೇಳು,verb,12069,ಯಾವುದೇ ವಸ್ತು ಅಥವಾ ಕಾರ್ಯದ ಬಗೆಗೆ ಇಂಗಿತವನ್ನು ವ್ಯಕ್ತಪಡಿಸುವ ಪ್ರಕ್ರಿಯೆ,"[""ಹೇಳು"", ""ಸೂಚಿಸು"", ""ತೋರಿಸು""]"
ಹೇಳು,verb,12196,ಅಚಾನಕ್ಕಾಗಿ ಎತ್ತುವ ಅಥವಾ ಆರಂಭಿಸುವ ಪ್ರಕ್ರಿಯೆ,"[""ಎತ್ತು"", ""ಪ್ರಸ್ತಾಪಿಸು"", ""ಹೇಳು""]"
ಹೇಳು,verb,12681,ಯಾವುದೋ ಒಂದರ ಬಗೆಗೆ ನಿರ್ಣಯಿಸುವ ಪ್ರಕ್ರಿಯೆ,"[""ಹೇಳು""]"
ಹೇಳು,verb,12688,ಸುಂದರವಾಗಿ ಮತ್ತು ವ್ಯವಸ್ಥಿತಿ ರೂಪದಲ್ಲಿ ಅಭಿವ್ಯಕ್ತಿಯುವ ಪ್ರಕ್ರಿಯೆ,"[""ಹೇಳು""]"
ಹೇಳು,verb,13369,ಮೌಖಿಕವಾಗಿ ಯಾವುದೋ ಒಂದನ್ನು ವರ್ಣನೆ ಮಾಡುವ ಪ್ರಕ್ರಿಯೆ,"[""ಹೇಳು"", ""ಕೇಳಿಸು""]"
ಹೇಳು,verb,13373,"ಕವಿತೆ, ಗಜಲ್ ಮುಂತಾದವುಗಳನ್ನು ಹಾಡುವ ಪ್ರಕ್ರಿಯೆ","[""ಹಾಡು"", ""ಪಾಡು"", ""ಹೇಳು""]"
ಹೇಳು,verb,13376,"ಬಾಯಿಯ ಮೂಲಕ ಯಾವುದೇ ಮಾತು, ವಿಚಾರ ಇತ್ಯಾದಿ ವ್ಯಕ್ತ ಪಡಿಸುವ ಪ್ರಕ್ರಿಯೆ","[""ಹೇಳು""]"
ಹೇಳು,verb,13377,ಇನ್ನೊಬ್ಬರ ಬಗ್ಗೆ ನಿಶ್ಚಿತ ಮತ್ತು ಆತ್ಮವಿಶ್ವಾಸದ ಜೊತೆಗೆ ಸಕಾರಾತ್ಮಕವಾದ ಹೇಳಿಕೆಯನ್ನು ನೀಡುವ ಪ್ರಕ್ರಿಯೆ,"[""ಹೇಳು"", ""ತಿಳಿಸು""]"
ಹೇಳು,verb,13530,ಯಾವುದೋ ಮಾತು ಅಥವಾ ಶಬ್ದ ಬಾರಿ-ಬಾರಿ ಹೇಳುವ ಪ್ರಕ್ರಿಯೆ,"[""ಹೇಳು""]"
ಹೇಳು,verb,13942,"ಗಿಳಿ, ಮೈನಾ ಮುಂತಾದ ಪಕ್ಷಿ ಮನುಷ್ಯನ ಮಾತನ್ನು ಕಲಿಸುವ ಪ್ರಕ್ರಿಯೆ","[""ಹೇಳು"", ""ಹೇಳಿಸು""]"
ಹೇಳು,verb,18363,ಯಾರೋ ಒಬ್ಬರ ಮುಂದೆ ಘಟನೆ ಮುಂತಾದವುಗಳಿಗೆ ಸಂಬಂಧಿಸಿದ ವ್ಯಕ್ತಿಯ ಹೆಸರನ್ನು ಹೇಳುವ ಪ್ರಕ್ರಿಯೆ,"[""ಹೇಳು""]"
ಹೇಳು,verb,1912,ಇಬ್ಬರು ಇಲ್ಲವೇ ಇಬ್ಬರಿಗಿಂತ ಹೆಚ್ಚು ವ್ಯಕ್ತಿಗಳ ನಡುವೆ ನಡೆಯುವ ಮೌಖಿಕ ಸಂವಹನದ ಪ್ರಕ್ರಿಯೆ,"[""ಮಾತಾಡು"", ""ಮಾತನಾಡು"", ""ಹೇಳು"", ""ಮಾತುಕತೆಯಾಡು"", ""ಸಂಭಾಷಿಸು"", ""ಸಂವಾದಿಸು"", ""ಸಂವಾದಮಾಡು"", ""ಸಂವಾದ_ಮಾಡು"", ""ಸಂವಾದ-ಮಾಡು""]"
ಹೇಳು,verb,27671,"ಚಿಹ್ನೆ, ಸೂತ್ರ ಮುಂಗಾದವುಗಳ ಮಾಧ್ಯಮದಿಂದ ಹೇಳುವ ಅಥವಾ ಮಾಹಿತಿ ನೀಡುವ ಪ್ರಕ್ರಿಯೆ","[""ಹೇಳು""]"
